ID	Restore6_1	Restore6_2	Restore6_3	Restore6_4	Restore9_1	Restore9_2	Restore9_3	Restore9_4	Abundance	Kindom
BACasv656	0	0.000642601	0	0.00029413	0	0	0	0	0.011709138	Bac
BACasv657	0	0.000642601	0	0.000714316	0	0	0	0	0.016961463	Bac
BACasv658	0	0	0.000969103	0	0	0	0	0	0.012113788	Bac
BACasv659	0	0	0.000969103	0.000420186	0	0	0.000455314	0	0.023057538	Bac
BACasv660	0	0	0.000969103	0	0	0	0.000975673	0.000576502	0.031515975	Bac
BACasv661	0	0	0.000969103	0.000630279	0	0	0	0	0.019992275	Bac
BACasv662	0	0	0.000969103	0	0	0	0	0.0001153	0.013555038	Bac
BACasv663	0	0	0.000342036	0.000714316	0	0	0	0	0.0132044	Bac
BACasv664	0	0	0	0.000714316	0	0	0	0	0.00892895	Bac
BACasv665	0	0	0	0	0	0.000421261	0	0	0.005265763	Bac
BACasv666	0	0	0	0	0	0	0.001105763	0	0.013822038	Bac
BACasv667	0	0.0004158	0	0	0	0	0.001105763	0.000518852	0.025505188	Bac
BACasv668	0	0	0.000342036	0.000420186	0	0	0	0.000980053	0.021778438	Bac
BACasv671	0.000788061	0	0	0	0	0	0.000455314	0	0.015542188	Bac
BACasv672	0	0	0	0	0.000688413	0.000223021	0	0	0.011392925	Bac
BACasv673	0	0	0	0	0	0.00014868	0	0	0.0018585	Bac
BACasv674	0.000788061	0	0	0	0	0	0	0	0.009850763	Bac
BACasv675	0.000788061	0.000567001	0	0	0	0	0	0	0.016938275	Bac
BACasv676	0.00039403	0.000604801	0	0.000504223	0	0	0	0	0.018788175	Bac
BACasv677	0	0.000604801	0	0	0	0	0	0	0.007560013	Bac
BACasv678	0.000443284	0.000604801	0	0	0	0.000396481	0	0	0.018057075	Bac
BACasv679	0	0.000604801	0.000912097	0.000462204	0	0	0.000910628	0	0.036121625	Bac
BACasv680	0.000492538	0	0.000342036	0.000672297	0	0	0	0	0.018835888	Bac
BACasv681	0.000591046	0	0	0.000672297	0	0	0	0	0.015791788	Bac
BACasv682	0	0.0002646	0	0.000672297	0	0	0	0	0.011711213	Bac
BACasv683	0	0	0	0	0	0.000396481	0	0	0.004956013	Bac
BACasv684	0.000738807	0.0003024	0.000456048	0.000210093	0	0	0	0.000922403	0.032871888	Bac
BACasv685	0.000295523	0.000189	0.000399042	0.000504223	0	0	0	0.000922403	0.028877388	Bac
BACasv690	0	0	0	0	0	0.000198241	0	0	0.002478013	Bac
BACasv691	0.000738807	0.000567001	0	0	0	0	0	0	0.0163226	Bac
BACasv692	0.000738807	0.000756001	0	0.000252111	0	0	0	0	0.021836488	Bac
BACasv693	0.000738807	0	0.000741079	0	0	0	0	0	0.018498575	Bac
BACasv694	0.000738807	0.000680401	0.000684073	0	0	0	0	0	0.026291013	Bac
BACasv695	0.000640299	0.000567001	0	0	0	0	0	0.000807103	0.025180038	Bac
BACasv696	0	0.000567001	0	0	0	0	0	0	0.007087513	Bac
BACasv697	0	0.000567001	0	0	0	0	0	0	0.007087513	Bac
BACasv698	0	0.000567001	0	0	0	0	0	0	0.007087513	Bac
BACasv699	0.001182091	0.000567001	0	0.000252111	0	0	0	0.000634152	0.032941938	Bac
BACasv700	0.000197015	0.001020601	0	0	0	0	0	0	0.0152202	Bac
BACasv701	0	0	0.000855091	0	0	0	0.000520359	0	0.017193125	Bac
BACasv702	0	0	0.000855091	0	0	0	0	0	0.010688638	Bac
BACasv703	0.000246269	0	0.000855091	0	0	0	0	0	0.013767	Bac
BACasv704	0	0	0.000855091	0	0	0	0	0	0.010688638	Bac
BACasv705	0	0	0.000855091	0.000420186	0	0	0	0	0.015940963	Bac
BACasv706	0	0.0004536	0	0.000630279	0	0	0	0	0.013548488	Bac
BACasv707	0	0	0	0.000630279	0	0	0	0	0.007878488	Bac
BACasv708	0	0	0	0	0.000794323	0	0	0	0.009929038	Bac
BACasv709	0	0	0	0	0	0.000371701	0	0	0.004646263	Bac
BACasv710	0	0	0	0	0	0	0.000975673	0	0.012195913	Bac
BACasv711	0.000443284	0	0	0	0	0	0	0.000864753	0.016350463	Bac
BACasv712	0	0	0	0	0	0.00014868	0	0	0.0018585	Bac
BACasv713	0.000689553	0.0002268	0	0	0	0	0	0	0.011454413	Bac
BACasv714	0.000492538	0.000529201	0	0	0	0	0	0	0.012771738	Bac
BACasv715	0	0.000869401	0	0.00029413	0	0	0	0	0.014544138	Bac
BACasv716	0	0.000189	0.000798085	0	0	0	0	0.000691802	0.020986088	Bac
BACasv717	0	0	0.000798085	0	0	0	0	0	0.009976063	Bac
BACasv718	0	0	0	0.00058826	0	0	0	0	0.00735325	Bac
BACasv719	0	0.0001134	0.000627066	0.00058826	0	0	0	0	0.016609075	Bac
BACasv720	0.000492538	0.0001512	0.000741079	0.00058826	0	0	0	0	0.024663463	Bac
BACasv721	0.000295523	0.000189	0	0.000756334	0	0	0.000780539	0.000345901	0.029591213	Bac
BACasv722	0	0	0.000342036	0.000336149	0.001165007	0	0	0.000345901	0.027363663	Bac
BACasv723	0	0	0	0	0	0.000346921	0	0	0.004336513	Bac
BACasv724	0	0	0	0	0	0	0	0.000807103	0.010088788	Bac
BACasv726	0	0	0	0	0	0.0001239	0	0	0.00154875	Bac
BACasv730	0.000640299	0.0003402	0	0	0	0	0	0	0.012256238	Bac
BACasv731	0.000147761	0.0004914	0	0	0	0	0	0	0.007989513	Bac
BACasv732	0	0.0004914	0	0	0	0	0	0	0.0061425	Bac
BACasv733	0	0.0004914	0.00057006	0	0	0	0	0	0.01326825	Bac
BACasv734	0	0.000831601	0	0	0	0	0	0	0.010395013	Bac
BACasv735	0	0.0004914	0.00028503	0.000462204	0	0	0	0	0.015482925	Bac
BACasv736	0	0.0004914	0	0	0	0	0	0	0.0061425	Bac
BACasv737	0	0.0004914	0	0	0	0	0	0	0.0061425	Bac
BACasv738	0.000492538	0.0004914	0	0	0	0	0	0	0.012299225	Bac
BACasv739	0	0	0.000741079	0.000336149	0	0	0	0	0.01346535	Bac
BACasv740	0	0	0	0.000546241	0	0	0	0	0.006828013	Bac
BACasv741	0	0	0	0.000546241	0	0	0	0	0.006828013	Bac
BACasv742	0	0	0	0	0	0.000322141	0	0	0.004026763	Bac
BACasv743	0	0.0002646	0	0.00029413	0	0	0	0.000749452	0.016352275	Bac
BACasv744	0	0	0	0	0	0	0	0.000749452	0.00936815	Bac
BACasv745	0	0	0	0	0	0	0	0.000749452	0.00936815	Bac
BACasv746	0	0	0	0	0	0	0	0.000749452	0.00936815	Bac
BACasv747	0	0	0	0	0	0	0	0.000749452	0.00936815	Bac
BACasv751	0.000591046	0	0	0	0	0	0	0	0.007388075	Bac
BACasv752	0.000591046	0	0	0	0	0	0	0	0.007388075	Bac
BACasv753	0.000591046	0.0004536	0	0	0	0	0	0	0.013058075	Bac
BACasv754	0.000591046	0	0	0.000420186	0	0	0	0	0.0126404	Bac
BACasv755	0.000591046	0	0	0	0	0	0	0	0.007388075	Bac
BACasv756	0	0.0004536	0	0	0	0	0	0	0.00567	Bac
BACasv757	0.00039403	0.0004536	0	0	0	0	0	0	0.010595375	Bac
BACasv758	0	0.0004536	0.000456048	0.00029413	0	0	0	0	0.015047225	Bac
BACasv759	0	0.0004536	0	0	0	0	0	0.000634152	0.0135969	Bac
BACasv760	0	0.0004536	0	0	0	0	0	0	0.00567	Bac
BACasv761	0.00039403	0.0004536	0	0	0	0	0	0	0.010595375	Bac
BACasv762	0	0	0.000684073	0	0	0	0	0	0.008550913	Bac
BACasv763	0	0.000189	0.000684073	0.000378167	0	0	0	0	0.0156405	Bac
BACasv764	0	0	0.000684073	0	0	0	0	0	0.008550913	Bac
BACasv765	0	0	0.000684073	0.000420186	0	0	0	0	0.013803238	Bac
BACasv766	0	0	0	0.000504223	0	0	0	0	0.006302788	Bac
BACasv767	0	0	0.000513054	0.000504223	0	0	0	0	0.012715963	Bac
BACasv768	0.000443284	0.000189	0	0.000504223	0	0	0	0	0.014206338	Bac
BACasv769	0	0	0	0	0	0.000297361	0	0	0.003717013	Bac
BACasv770	0.000295523	0	0	0	0.000158865	0.000297361	0	0	0.009396863	Bac
BACasv771	0	0	0	0	0	0	0.001105763	0	0.013822038	Bac
BACasv772	0	0	0	0	0	0	0.000780539	0	0.009756738	Bac
BACasv775	0	0	0.000513054	0	0	0	0	0	0.006413175	Bac
BACasv777	0.000541792	0.0002646	0	0	0	0	0	0	0.0100799	Bac
BACasv778	0.000541792	0.0002268	0.000456048	0.000336149	0	0	0	0	0.019509863	Bac
BACasv779	0.000246269	0.0004158	0.000228024	0.000210093	0	0	0	0	0.013752325	Bac
BACasv780	0.000443284	0.0004158	0	0.000378167	0	0	0	0	0.015465638	Bac
BACasv781	0	0.0004158	0	0	0	0	0	0	0.0051975	Bac
BACasv782	0.000344777	0.0004158	0	0	0	0	0	0	0.009507213	Bac
BACasv783	0	0.0004158	0	0	0	0	0	0	0.0051975	Bac
BACasv784	0.00039403	0.0004158	0	0	0	0	0	0	0.010122875	Bac
BACasv785	0	0.0004158	0	0	0	0	0	0	0.0051975	Bac
BACasv786	0	0	0.000627066	0	0	0	0	0	0.007838325	Bac
BACasv787	0	0	0	0.000462204	0	0	0	0	0.00577755	Bac
BACasv788	0	0	0	0	0	0.000272581	0	0	0.003407263	Bac
BACasv789	0	0	0	0	0	0.000272581	0	0	0.003407263	Bac
BACasv790	0	0	0	0	0	0	0.000715494	0	0.008943675	Bac
BACasv791	0	0	0	0	0	0	0.000715494	0	0.008943675	Bac
BACasv792	0.000443284	0	0	0.000252111	0	0.000247801	0	0.000634152	0.01971685	Bac
BACasv793	0	0	0	0	0	0.000173461	0	0	0.002168263	Bac
BACasv796	0	0	0	0	0	0.000223021	0	0	0.002787763	Bac
BACasv798	0.000492538	0	0	0	0	0	0	0	0.006156725	Bac
BACasv799	0.000492538	0.0002646	0	0	0	0	0	0	0.009464225	Bac
BACasv800	0.000492538	0	0	0	0	0	0	0	0.006156725	Bac
BACasv801	0.000492538	0	0	0	0	0	0	0	0.006156725	Bac
BACasv802	0.000492538	0	0	0	0	0	0	0	0.006156725	Bac
BACasv803	0.000935822	0	0	0.000378167	0	0	0.000585404	0	0.023742413	Bac
BACasv804	0.000492538	0	0	0	0	0	0	0	0.006156725	Bac
BACasv805	0.000738807	0.000529201	0.000513054	0.000798353	0	0	0.000520359	0.000403551	0.043791563	Bac
BACasv806	0	0.000378	0	0	0	0	0	0	0.004725	Bac
BACasv807	0.000197015	0.000680401	0.000399042	0.000126056	0	0	0	0	0.017531425	Bac
BACasv808	0	0.000378	0	0	0	0	0	0	0.004725	Bac
BACasv809	0	0.000378	0	0	0	0	0.000780539	0	0.014481738	Bac
BACasv810	0	0.000378	0	0	0	0	0	0	0.004725	Bac
BACasv811	0.000443284	0.000378	0	0	0	0	0	0	0.01026605	Bac
BACasv812	0	0.000378	0.000513054	0	0	0	0	0	0.011138175	Bac
BACasv813	0	0.000378	0	0	0	0	0	0	0.004725	Bac
BACasv814	0	0.000378	0	0	0	0	0	0	0.004725	Bac
BACasv815	0	0.000378	0	0	0	0	0	0	0.004725	Bac
BACasv816	0	0.000378	0	0	0	0	0	0	0.004725	Bac
BACasv817	0	0	0.00057006	0	0	0	0	0	0.00712575	Bac
BACasv818	0	0	0	0.000420186	0	0	0	0	0.005252325	Bac
BACasv819	0	0	0	0.000420186	0	0	0	0	0.005252325	Bac
BACasv820	0	0	0	0.000420186	0	0	0	0	0.005252325	Bac
BACasv821	0	0	0.000456048	0.000420186	0	0	0	0	0.010952925	Bac
BACasv822	0	0	0	0.000420186	0	0	0	0	0.005252325	Bac
BACasv823	0.000295523	0	0.000912097	0.000798353	0	0	0	0	0.025074663	Bac
BACasv824	0	0	0	0	0	0.000247801	0	0	0.003097513	Bac
BACasv825	0	0	0	0	0	0	0.001235853	0	0.015448163	Bac
BACasv826	0	0	0	0	0	0	0.000650449	0	0.008130613	Bac
BACasv827	0	0	0	0	0	0	0.000650449	0	0.008130613	Bac
BACasv828	0	0	0	0	0	0	0.000650449	0	0.008130613	Bac
BACasv829	0	0	0	0	0	0	0	0.000576502	0.007206275	Bac
BACasv833	0	0	0.000342036	0	0	0	0	0	0.00427545	Bac
BACasv836	0.000443284	0	0	0	0	0	0	0	0.00554105	Bac
BACasv837	0.000443284	0	0	0	0	0	0	0	0.00554105	Bac
BACasv838	0.000443284	0.0001134	0	0	0	0	0	0	0.00695855	Bac
BACasv839	0.000443284	0	0	0.000252111	0	0	0	0	0.008692438	Bac
BACasv840	0.000689553	0	0	0	0	0	0	0	0.008619413	Bac
BACasv841	0.000443284	0.0003402	0	0	0	0	0	0	0.00979355	Bac
BACasv842	0.000443284	0	0	0	0	0	0	0	0.00554105	Bac
BACasv843	0.000443284	0	0	0	0	0	0	0	0.00554105	Bac
BACasv844	0.000443284	0	0	0	0	0	0	0	0.00554105	Bac
BACasv845	0.000443284	0	0	0	0	0	0	0	0.00554105	Bac
BACasv846	0.000443284	0	0	0	0	0	0	0	0.00554105	Bac
BACasv847	0	0.0003402	0	0	0	0	0	0	0.0042525	Bac
BACasv848	0	0.0003402	0	0	0	0	0	0	0.0042525	Bac
BACasv849	0	0.0003402	0	0	0	0	0	0	0.0042525	Bac
BACasv850	0	0.0003402	0.000456048	0	0	0	0	0	0.0099531	Bac
BACasv851	0	0	0.000513054	0	0	0	0	0	0.006413175	Bac
BACasv852	0.000246269	0.0002646	0.000684073	0	0	0	0	0	0.014936775	Bac
BACasv853	0	0	0.000513054	0	0	0	0	0	0.006413175	Bac
BACasv854	0	0	0.000513054	0	0	0	0	0	0.006413175	Bac
BACasv855	0	0	0.000513054	0	0	0	0	0	0.006413175	Bac
BACasv856	0	0	0	0.000378167	0	0	0	0	0.004727088	Bac
BACasv857	0	0	0	0.000378167	0	0	0	0	0.004727088	Bac
BACasv858	0	0	0	0.000378167	0	0	0	0	0.004727088	Bac
BACasv859	0	0	0	0	0	0.000223021	0	0	0.002787763	Bac
BACasv860	0	0	0	0	0	0	0	0.000518852	0.00648565	Bac
BACasv861	0	0.0002646	0	0	0	0	0	0.000518852	0.00979315	Bac
BACasv862	0	0	0	0	0	0	0	0.000518852	0.00648565	Bac
BACasv863	0	0	0	0	0	0	0	0.000518852	0.00648565	Bac
BACasv864	0	0	0	0	0	0	0	0.000518852	0.00648565	Bac
BACasv870	0	0.0001134	0	0	0	0	0	0	0.0014175	Bac
BACasv873	0.000689553	0.0001512	0	0	0	0	0	0	0.010509413	Bac
BACasv874	0.00039403	0.0002646	0	0	0	0	0	0	0.008232875	Bac
BACasv875	0	0.0003024	0	0	0	0	0	0	0.00378	Bac
BACasv876	0	0.0003024	0.00028503	0.000336149	0	0	0	0	0.011544738	Bac
BACasv877	0	0.0003024	0	0	0	0	0	0	0.00378	Bac
BACasv878	0	0.0003024	0.00028503	0	0	0	0	0	0.007342875	Bac
BACasv879	0	0.0003024	0	0	0	0	0	0	0.00378	Bac
BACasv880	0	0	0.000456048	0	0	0	0	0	0.0057006	Bac
BACasv881	0	0	0.000456048	0	0	0	0	0	0.0057006	Bac
BACasv882	0.000246269	0.0002646	0.000456048	0	0	0	0	0	0.012086463	Bac
BACasv883	0	0	0.000456048	0	0	0	0	0	0.0057006	Bac
BACasv884	0.000295523	0	0.000456048	0.00029413	0	0	0	0	0.013071263	Bac
BACasv885	0	0	0	0.000336149	0	0	0	0	0.004201863	Bac
BACasv886	0	0	0	0.000336149	0	0	0	0	0.004201863	Bac
BACasv887	0	0.0002268	0.000114012	0.000336149	0	0	0	0	0.008462013	Bac
BACasv888	0	0	0	0.000336149	0	0	0	0	0.004201863	Bac
BACasv889	0	0	0	0	0.000423639	0	0	0	0.005295488	Bac
BACasv890	0	0	0	0	0.000423639	0.000198241	0	0	0.0077735	Bac
BACasv891	0	0	0	0	0	0	0.000520359	0	0.006504488	Bac
BACasv892	0	0	0	0	0	0	0.000520359	0	0.006504488	Bac
BACasv893	0	0	0	0	0	0	0.000520359	0	0.006504488	Bac
BACasv894	0	0	0	0	0	0	0	0.000461201	0.005765013	Bac
BACasv895	0	0	0	0	0	0	0	0.000461201	0.005765013	Bac
BACasv896	0	0	0	0	0	0	0	0.000461201	0.005765013	Bac
BACasv904	0.000344777	0	0	0	0	0	0	0	0.004309713	Bac
BACasv905	0.000344777	0	0	0	0	0	0	0	0.004309713	Bac
BACasv906	0.000689553	0	0	0	0	0	0	0	0.008619413	Bac
BACasv907	0.000344777	0	0	0	0	0	0	0	0.004309713	Bac
BACasv908	0	0.0002646	0	0	0	0	0	0	0.0033075	Bac
BACasv909	0	0.0002646	0	0	0	0	0	0	0.0033075	Bac
BACasv910	0	0.0002646	0	0	0	0	0	0	0.0033075	Bac
BACasv911	0	0.0002646	0	0	0	0	0	0	0.0033075	Bac
BACasv912	0	0	0.000399042	0.000252111	0	0	0	0	0.008139413	Bac
BACasv913	0	0	0	0.00029413	0	0	0	0	0.003676625	Bac
BACasv914	0.000147761	0	0	0.00029413	0	0	0	0	0.005523638	Bac
BACasv915	0	0	0.000228024	0.00029413	0	0	0	0	0.006526925	Bac
BACasv916	0	0	0	0.00029413	0	0	0	0	0.003676625	Bac
BACasv917	0	0	0	0.00029413	0	0	0	0	0.003676625	Bac
BACasv918	0	0	0	0	0	0.000173461	0	0	0.002168263	Bac
BACasv919	0	0	0	0	0	0.000173461	0	0	0.002168263	Bac
BACasv920	0	0	0	0	0	0.000173461	0	0	0.002168263	Bac
BACasv921	0	0	0	0	0	0	0.000455314	0	0.005691425	Bac
BACasv922	0	0	0	0	0	0	0	0.000403551	0.005044388	Bac
BACasv923	0	0	0	0	0	0	0	0.000403551	0.005044388	Bac
BACasv924	0	0	0	0	0	0	0	0.000403551	0.005044388	Bac
BACasv938	0.000295523	0	0	0	0	0	0	0	0.003694038	Bac
BACasv939	0.000295523	0	0	0	0	0	0	0	0.003694038	Bac
BACasv940	0.000295523	0	0	0	0	0	0	0	0.003694038	Bac
BACasv941	0.000295523	0	0	0	0	0	0	0	0.003694038	Bac
BACasv942	0.000295523	0	0	0	0	0	0	0	0.003694038	Bac
BACasv943	0.000295523	0	0	0	0	0	0	0	0.003694038	Bac
BACasv944	0.000295523	0	0	0	0	0	0	0	0.003694038	Bac
BACasv945	0.000197015	0.0002268	0	0.000126056	0	0	0	0	0.006873388	Bac
BACasv946	0	0.0002268	0	0	0	0	0	0	0.002835	Bac
BACasv947	0	0.0002268	0	0	0	0	0	0	0.002835	Bac
BACasv948	0	0.0002268	0	0	0	0	0	0	0.002835	Bac
BACasv949	0	0.0002268	0	0	0	0	0	0	0.002835	Bac
BACasv950	0	0.0002268	0.000228024	0	0	0	0	0	0.0056853	Bac
BACasv951	0	0	0.000342036	0	0	0	0	0	0.00427545	Bac
BACasv952	0	0	0.000342036	0	0	0	0	0	0.00427545	Bac
BACasv953	0	0	0.000171018	0.000252111	0	0	0	0	0.005289113	Bac
BACasv954	0	0	0	0.000252111	0	0	0	0	0.003151388	Bac
BACasv955	0	0	0	0.000252111	0	0	0	0	0.003151388	Bac
BACasv956	0.000246269	0	0	0.000252111	0	0	0	0	0.00622975	Bac
BACasv957	0	0	0	0	0	0.00014868	0	0	0.0018585	Bac
BACasv958	0	0	0	0	0	0.00014868	0	0	0.0018585	Bac
BACasv959	0	0	0	0	0	0	0.000390269	0	0.004878363	Bac
BACasv960	0	0	0	0	0	0	0	0.000345901	0.004323763	Bac
BACasv961	0	0	0	0	0	0	0	0.000345901	0.004323763	Bac
BACasv973	0.000246269	0	0	0	0	0	0	0	0.003078363	Bac
BACasv974	0.000246269	0.0001512	0	0	0	0	0	0	0.004968363	Bac
BACasv975	0.000246269	0	0	0	0	0	0	0	0.003078363	Bac
BACasv976	0.000246269	0	0	8.40E-05	0	0	0	0	0.004128363	Bac
BACasv977	0.000197015	0.000189	0	0	0	0	0	0	0.004825188	Bac
BACasv978	0	0.000189	0	0	0	0	0	0	0.0023625	Bac
BACasv979	0	0.000189	0	0	0	0	0	0	0.0023625	Bac
BACasv980	0	0.000189	0	0	0	0	0	0	0.0023625	Bac
BACasv981	0.000197015	0	0.00028503	0	0	0	0.000195135	0	0.00846475	Bac
BACasv982	0	0	0.00028503	0	0	0	0	0	0.003562875	Bac
BACasv983	0	0	0	0.000210093	0	0	0	0	0.002626163	Bac
BACasv984	0	0	0	0.000210093	0	0	0	0	0.002626163	Bac
BACasv985	0	0	0.000228024	0.000210093	0	0	0	0	0.005476463	Bac
BACasv986	0	0	0	0	0.000264774	0	0	0	0.003309675	Bac
BACasv987	0	0	0	0	0	0.0001239	0	0	0.00154875	Bac
BACasv988	0	0	0	0	0	0.0001239	0	0	0.00154875	Bac
BACasv989	0	0	0	0	0	0	0.000325224	0	0.0040653	Bac
BACasv990	0	0	0	0	0	0	0.000325224	0	0.0040653	Bac
BACasv991	0	0	0	0	0	0	0.000325224	0	0.0040653	Bac
BACasv992	0	0	0	0	0	0	0	0.000288251	0.003603138	Bac
BACasv998	0.000197015	0	0.000114012	0	0	0	0	0	0.003887838	Bac
BACasv999	0.000197015	0	0	0	0	0	0	0	0.002462688	Bac
BACasv1000	0	0.0001512	0	0	0	0	0	0	0.00189	Bac
BACasv1001	0	0.0001512	0	0	0	0	0	0	0.00189	Bac
BACasv1002	0	0.0001512	0	0	0	0	0	0	0.00189	Bac
BACasv1003	0	0.0001512	0	0.000126056	0	0	0	0	0.0034657	Bac
BACasv1004	0	0.0001512	0	0	0	0	0	0	0.00189	Bac
BACasv1005	0	7.56E-05	0.000228024	0	0	0	0.000195135	0	0.006234488	Bac
BACasv1006	0	0	0.000228024	0	0	0	0	0	0.0028503	Bac
BACasv1007	0	0	0	0.000168074	0	0	0	0	0.002100925	Bac
BACasv1008	0	0	0	0.000168074	0	0	0	0	0.002100925	Bac
BACasv1009	0	0.0001134	0	0.000168074	0	0	0	0	0.003518425	Bac
BACasv1010	0	0	0	0	0	9.91E-05	0	0	0.00123875	Bac
BACasv1011	0	0	0	0	0	0	0.00026018	0	0.00325225	Bac
BACasv1012	0	0	0	0	0	0	0.00026018	0	0.00325225	Bac
BACasv1013	0	0	0	0	0	0	0.00026018	0	0.00325225	Bac
BACasv1014	0	0	0	0	0	0	0.00026018	0	0.00325225	Bac
BACasv1020	0.000147761	0	0	0	0	0	0	0	0.001847013	Bac
BACasv1021	0.000147761	0.0001134	0	0	0	0	0	0	0.003264513	Bac
BACasv1022	0	0.0001134	0	0	0	0	0	0	0.0014175	Bac
BACasv1023	0	0.0001134	0.000114012	0	0	0	0	0	0.00284265	Bac
BACasv1024	0	0	0.00028503	0	0	0	0	0	0.003562875	Bac
BACasv1025	0	0	0.000114012	0.000126056	0	0	0	0	0.00300085	Bac
BACasv1026	0	0	0	0.000126056	0	0	0	0	0.0015757	Bac
BACasv1027	0	0	0	0.000126056	0	0	0	0	0.0015757	Bac
BACasv1028	0	0	0	0	0	7.43E-05	0	0	0.00092875	Bac
BACasv1029	0	0	0	0	0	0	0.000195135	0	0.002439188	Bac
BACasv1030	0	0	0	0	0	0	0	0.000172951	0.002161888	Bac
BACasv1035	9.85E-05	0	0	0	0	0	0	0	0.00123125	Bac
BACasv1036	9.85E-05	0	0	0	0	0	0	0	0.00123125	Bac
BACasv1037	9.85E-05	0	0	0	0	0	0	0	0.00123125	Bac
BACasv1038	9.85E-05	0	0	0	0	0	0	0	0.00123125	Bac
BACasv1039	9.85E-05	0	0	0	0	0	0	0	0.00123125	Bac
BACasv1040	0	7.56E-05	0	0	0	0	0	0	0.000945	Bac
BACasv1041	0	0	0.000114012	0	0	0	0	0	0.00142515	Bac
BACasv1042	0	0	0.000114012	0	0	0	0	0	0.00142515	Bac
BACasv1043	0	0	0	8.40E-05	0	0	0	0	0.00105	Bac
BACasv1044	0	0	0	8.40E-05	0	0	0	0	0.00105	Bac
BACasv1045	0	0	0	0	0	0	0.00013009	0	0.001626125	Bac
BACasv1046	0	0	0	0	0	0	0	0.0001153	0.00144125	Bac
BACasv1047	0	0	0	0	0	0	0	5.77E-05	0.00072125	Bac
FUNasv1	0.007321718	0.006798857	0.004597621	0.0117293	0.001090146	0.002875771	0.004106252	0.001715756	0.502942763	Fun
FUNasv2	0.270673729	0.213225929	0.233329249	0.278185045	0.219628739	0.189242054	0.26670989	0.279350554	24.37931486	Fun
FUNasv3	0.018375432	0.023844768	0.029032691	0.02882718	0.053142065	0.049400396	0.061122244	0.085819591	4.369554588	Fun
FUNasv4	0.042792103	0.049181268	0.043391504	0.031065007	0.046275165	0.092036326	0.060287241	0.077653862	5.53353095	Fun
FUNasv5	0.061583417	0.061906893	0.093224344	0.076780616	0.006377863	0.004715334	0.014902354	0.014552156	4.175537213	Fun
FUNasv6	0.001094427	0.001543369	0.001948738	0.007077266	0.001232782	0.000116428	0.001041298	0.000254186	0.178856175	Fun
FUNasv7	0.000777043	0.000596693	0.002147112	0.004122893	0	0.000256142	0.001011828	0.000651352	0.119538288	Fun
FUNasv8	0.001477477	0.001405671	0.001767867	0.0051922	0.000163012	0.000256142	0.000972533	0.000460712	0.146195175	Fun
FUNasv9	0.019349472	0.009931495	0.01061887	0.011222206	0.031817997	0.105111189	0.058735117	0.069885299	3.958395563	Fun
FUNasv10	0.017270061	0.01648938	0.012124182	0.021650701	0.024329611	0.106077541	0.03922551	0.057366632	3.681670225	Fun
FUNasv11	0	0	0	0	0.000244519	0	0.001630712	0.000683125	0.03197945	Fun
FUNasv12	0.016646237	0.020964577	0.029785347	0.040391124	0.005736001	0.001932705	0.009872687	0.005051949	1.629757838	Fun
FUNasv13	0.050595368	0.042841406	0.00939945	0.007573336	0.039550901	0.044650134	0.010442454	0.010707591	2.697008	Fun
FUNasv14	0.024175896	0.034757364	0.028460906	0.015389194	0	0.002945628	0.015540886	0.005735075	1.587561863	Fun
FUNasv15	0	5.74E-05	0.00051344	0.000948045	0	0	0.000265236	6.35E-05	0.023095263	Fun
FUNasv16	0.001083483	0.00152042	0.001960407	0.000440951	0.114709838	0.007311678	0.024401745	0.011104756	2.031665975	Fun
FUNasv17	0.00015322	0.000206548	0.00077016	0.002193732	0	0.000104785	0.000334001	0.000206526	0.04961215	Fun
FUNasv18	3.28E-05	7.46E-05	7.58E-05	0.000220476	0.10800595	0.001106066	0.002406774	0.000921425	1.410548638	Fun
FUNasv19	0.003545944	0.013890323	0.003792454	0.004563844	0.006428804	0.018651764	0.036691029	0.006926572	1.181134175	Fun
FUNasv20	0.010309504	0.006127578	0.007695764	0.010593851	0.029933165	0.012376295	0.019607843	0.01264576	1.366122	Fun
FUNasv21	0.018539596	0.013551815	0.014405489	0.016215978	0.023157959	0.002025847	0.007406971	0.001842849	1.2143313	Fun
FUNasv22	0.005669133	0.008181578	0.004580117	0.00554496	0.019643003	0.01306322	0.040718692	0.022844978	1.503071013	Fun
FUNasv23	0.001291424	0.001124537	0.003127316	0.007485145	0.000845627	0.004936547	0.000491178	0.001985829	0.266095038	Fun
FUNasv24	0.000131331	0.000206548	0.000151698	0.000462999	0.000224142	0	0.001041298	0.000333619	0.031895438	Fun
FUNasv25	0.009707569	0.002363822	0.002374659	0.001719709	0.030931616	0.011968797	0.02879288	0.018142535	1.325019838	Fun
FUNasv26	0.003742941	0.00422275	0.00345405	0.002127589	0.000478849	0.001303993	0.000648356	0	0.1997316	Fun
FUNasv27	0.00202469	0.001635168	0.002689725	0.002645707	0.000315837	0.001129351	0.001149358	0.000905538	0.156192175	Fun
FUNasv28	0.00105065	0.000539319	0.001102729	0.003924465	2.04E-05	0	2.95E-05	0	0.083338288	Fun
FUNasv29	3.28E-05	1.15E-05	0.000315065	0.000429927	0	0.000128071	0.000383119	0.00019064	0.018639025	Fun
