ID	Arable6_1	Arable6_2	Arable6_3	Arable6_4	Arable9_1	Arable9_2	Arable9_3	Arable9_4	Abundance	Kindom
FUNasv125	0.000359468	0.000353697	0.000276155	0.000447249	0	0	0	0	0.017957113	Fun
FUNasv126	0.000299557	0.000146358	0.001007967	0.000471424	0.007510273	0.0004245	0.000342848	0.000643854	0.135584763	Fun
FUNasv127	0.001837281	0.000743984	0.000110462	0.000241756	0	0	0	0	0.036668538	Fun
FUNasv128	0.003744458	0.000634216	0.000207117	0.000157141	0	0	0	0	0.05928665	Fun
FUNasv129	0.000389424	0.000390287	6.90E-05	0.000193405	0	0	0	0	0.01302645	Fun
FUNasv130	0.000888685	0.000451269	0.000566118	0.00088241	0	0	0	0	0.034856025	Fun
FUNasv131	0.000479291	4.88E-05	0	0	0	0	0	0	0.006601138	Fun
FUNasv132	0.000169749	0.000536644	0.000207117	0.000447249	0.000547919	0.001038909	0.001155526	0.008131632	0.152934313	Fun
FUNasv133	0.001308064	0.001805076	0.000759427	0.000797795	0.000906901	0.000625579	0.001206319	0.001681173	0.113629175	Fun
FUNasv134	0.000339498	0	0	0	0	0	0	0	0.004243725	Fun
FUNasv135	0.000629069	0.00017075	0	7.25E-05	0.000132256	0.000290448	0.00026666	5.96E-05	0.020266038	Fun
FUNasv136	0.000928626	0.000146358	9.67E-05	0.000350546	0	0	0	0	0.019027875	Fun
FUNasv137	6.99E-05	8.54E-05	0	0	0	0	0	0	0.00194125	Fun
FUNasv138	0.001028478	0.002390506	0.00179501	0.003094478	0.003259175	0.000659093	0.000507924	0.000691546	0.167827625	Fun
FUNasv139	0.002396453	0.000268322	0.002140204	0.001752732	0.000991923	0.000223421	0.000253962	0.000977704	0.112559013	Fun
FUNasv140	0.000698966	0.00117086	0.000869889	0.000362634	0.000340088	0.002960332	0.002285656	0.001287707	0.12470165	Fun
FUNasv141	0.000419379	0.000548841	0.000331386	0.000447249	0	0	7.62E-05	0	0.022788188	Fun
FUNasv142	7.99E-05	7.32E-05	0	0	0	0	0	0	0.00191375	Fun
FUNasv143	0	0	0	0	0.014907184	0.00073729	0.00166345	0.000548468	0.2232049	Fun
FUNasv144	0.000549187	0.000487858	0.001242699	0.000483512	0.000510132	0.002792766	0.000838074	0.001693096	0.10746655	Fun
FUNasv145	0.001058434	0.000951324	0.003065325	0.001172517	0	0	0	0	0.078095	Fun
FUNasv146	0.002566202	0.001841666	0.000414233	0.000253844	0.000377875	5.59E-05	0	0	0.0688715	Fun
FUNasv147	7.99E-05	0.000243929	0	0.000193405	0.000141703	0.000245763	0.000190471	0	0.013689638	Fun
FUNasv148	0.000289571	4.88E-05	0.000207117	8.46E-05	0	0	0	0.000166925	0.009962663	Fun
FUNasv149	0.002126852	0.000317108	0	0	0	0	0	0	0.0305495	Fun
FUNasv150	4.99E-05	0.000109768	0	0.00038681	0.000141703	0	0	0	0.008602263	Fun
FUNasv151	0.000858729	0.000804966	0.00092512	0.000568127	0	0	0	0	0.039461775	Fun
FUNasv152	0.000299557	0	0	0	2.83E-05	7.82E-05	5.08E-05	3.58E-05	0.006158213	Fun
FUNasv153	8.99E-05	0	0	0	0	0	0	0	0.00112375	Fun
FUNasv154	0.004233734	0.000121965	0.005592146	0.003372498	0	0	0	0	0.166504288	Fun
FUNasv155	0	0	0	0	0.000141703	0	0	0	0.001771288	Fun
FUNasv156	0.000649039	0.000268322	0.00024854	0.000640654	0.00102971	0.001698001	0.001257111	0.001323477	0.088935675	Fun
FUNasv157	0.000549187	0.000292715	0	0.000229668	0	0	0	0	0.013394625	Fun
FUNasv158	0	0.000341501	0	0	0.000330641	0.000659093	0.00059681	9.54E-05	0.025293063	Fun
FUNasv159	0.000289571	0.000134161	0	0	0	0	0	0	0.00529665	Fun
FUNasv160	0.00045932	0.000109768	0.000345194	0.000265932	0.000141703	0	0.000279358	0	0.020015938	Fun
FUNasv163	7.99E-05	0.000268322	0	0	0.002692362	0.000748461	0.000507924	0.001561941	0.073236375	Fun
FUNasv164	6.99E-05	0	0.000179501	8.46E-05	0.00057626	0.00116179	0	4.77E-05	0.026496888	Fun
FUNasv165	0.000758877	0.000219536	0.003106748	0.001680205	0.000396769	0.000390987	0.000977753	0.00196733	0.118727563	Fun
FUNasv166	0.000319527	0	0.00012427	0.000157141	0.001039157	0.000335132	0.000165075	0	0.026753775	Fun
FUNasv167	0.000109837	0.000146358	0.000289963	0.000229668	0	0	0	0	0.009697825	Fun
FUNasv168	0.000199704	0	0	0	0	0	0	0	0.0024963	Fun
FUNasv169	0.000249631	6.10E-05	6.90E-05	8.46E-05	3.78E-05	0	0	0	0.006275388	Fun
FUNasv170	0.00066901	0.000890342	0.000883697	0.001039551	0.000217278	0	0.000165075	0	0.048311913	Fun
FUNasv171	0.002017015	0.000256126	0.001228891	0.000193405	0.000519579	0.000703777	0.000584112	0	0.068786313	Fun
FUNasv172	0.000359468	9.76E-05	0	7.25E-05	4.72E-05	0.004859412	0.003428484	0.000345773	0.115130463	Fun
FUNasv173	0.000299557	0.000243929	0.000566118	0.000834059	0.000793538	0.000983053	0.000571414	0.001240014	0.069146025	Fun
FUNasv174	0.000149778	0	0	0	0	0.000122882	0	0	0.00340825	Fun
FUNasv175	0.000349483	0.000182947	0.000110462	7.25E-05	0	0	3.81E-05	0	0.00941865	Fun
FUNasv176	0.000179734	0.000146358	0.000138078	0.00010879	0	0.001463409	0.001536469	0.000488852	0.050771125	Fun
FUNasv177	0.000139793	8.54E-05	0	0	0	0	0	0	0.002814913	Fun
FUNasv178	0.000249631	0	0.00024854	0	0.000661282	0.000167566	0.001206319	0	0.031666725	Fun
FUNasv179	0.000469305	0.00017075	0	0	0	0	0	0	0.008000688	Fun
FUNasv180	0.000379438	0.000146358	0.000110462	9.67E-05	0	0	0	0	0.009161975	Fun
FUNasv181	0.000519232	6.10E-05	0.000165693	0.000157141	0.000982476	0	0.000482527	0.000166925	0.031687425	Fun
FUNasv182	8.99E-05	0	0.000179501	9.67E-05	0.004799018	0.00357474	0.001053941	0.001108859	0.136283238	Fun
FUNasv183	0	8.54E-05	0	7.25E-05	0	0	0	5.96E-05	0.00271875	Fun
FUNasv184	0.000659025	0.000609823	0.000400425	0.000664829	0	0	0	0	0.029176275	Fun
FUNasv185	0.000379438	0.000390287	0.000441849	0.000701093	0	0	0	0	0.023908338	Fun
FUNasv186	0.000139793	0	0	0	0.001766567	0.001508093	0.000888866	0.000166925	0.05587805	Fun
FUNasv187	0.000489276	0.000365894	0.00012427	0.000290107	0	0	0	0	0.015869338	Fun
FUNasv188	0.000609099	0.000695198	0.001159853	0.000628566	0.00042511	0.000245763	0	0.000107309	0.048386225	Fun
FUNasv189	5.99E-05	0	0	0	0	0	0.000114283	0	0.002177288	Fun
FUNasv191	0.000399409	0.000158554	0	0	0	0	0	0	0.006974538	Fun
FUNasv192	0	0	0.000138078	6.04E-05	7.56E-05	0.002144844	0.002018996	0.000274234	0.0589019	Fun
FUNasv193	0.000728921	0.000304912	0	0	0	0	0	0	0.012922913	Fun
FUNasv194	0.000179734	0.00100011	0	7.25E-05	0	0	0	0	0.0156543	Fun
FUNasv196	0	0.00017075	0.00062135	0.000253844	0.00102971	0.000167566	0.000711093	0.004614284	0.094607463	Fun
FUNasv197	0.001367975	0	0.000676581	0.00077362	0	0	0	0	0.0352272	Fun
FUNasv198	0.000129808	0	0	6.04E-05	0	0	0	0	0.0023776	Fun
FUNasv200	0.001387946	0.000182947	0.000303771	0.00126922	0.000481791	8.94E-05	7.62E-05	0.000310004	0.051265988	Fun
FUNasv201	0.000469305	8.54E-05	0.000317579	0.000290107	0	0	0	0	0.014529888	Fun
FUNasv203	0.000169749	8.54E-05	0	0	0.000585707	0.000357474	0.000342848	0.000155002	0.02120225	Fun
FUNasv204	0	0	0	0	7.56E-05	0	0	0.000226541	0.003776763	Fun
FUNasv205	0	0.000719591	0.00012427	9.67E-05	6.61E-05	0.00252466	0.000761885	5.96E-05	0.054410075	Fun
FUNasv206	0	0	0	0	0	2.23E-05	0	0	0.00027875	Fun
FUNasv207	0	6.10E-05	2.76E-05	0	0.000859667	0.000279277	0.002082487	0.000393466	0.046293713	Fun
FUNasv208	0.000239645	8.54E-05	0	0	0	0	0	0	0.004063063	Fun
FUNasv209	4.99E-05	0	0	0	0	8.94E-05	0	0	0.00174125	Fun
FUNasv210	0.000139793	0	0	0	0	4.47E-05	0	0	0.002306163	Fun
FUNasv211	0.000179734	7.32E-05	0	0	9.45E-05	5.59E-05	6.35E-05	0	0.005835425	Fun
FUNasv212	0.00043935	0.000524448	0.000345194	0.000543951	0	0	0	0	0.023161788	Fun
FUNasv213	9.99E-05	0	0	0	0	0	0	0	0.00124875	Fun
FUNasv214	5.99E-05	0	0	0	0.000170044	0.000301619	0.000215868	7.15E-05	0.010236638	Fun
FUNasv215	0	0.000487858	0.00024854	0.000338459	0	0	0	0	0.013435713	Fun
FUNasv216	0	0	0	0	0	0.000692606	0.000279358	0.000166925	0.014236113	Fun
FUNasv217	0.000159764	0	0	0	0	0	0	0	0.00199705	Fun
FUNasv218	0.000828773	0.000780573	0.000331386	0.00077362	0.000264513	0.000458014	0.000393641	0.000143079	0.049669988	Fun
FUNasv219	0.00066901	0.000463466	0.000593734	0.000120878	8.50E-05	8.94E-05	0.000571414	0.00033385	0.0365844	Fun
FUNasv220	0.000639054	0.000561037	0.000952736	0.001027463	0	0.000178737	0.000368245	0.000166925	0.048677463	Fun
FUNasv221	6.99E-05	0	9.67E-05	0	0	0	0	0	0.0020825	Fun
FUNasv222	0.000738906	0.000512251	0.00117366	0.000846146	0.001653205	0.000156395	0.001003149	0.000584238	0.083349375	Fun
FUNasv223	9.99E-05	7.32E-05	0	0	0	0.000681435	0	0	0.010681688	Fun
FUNasv224	3.00E-05	3.66E-05	6.90E-05	0.00010879	0.000944688	0.000681435	0.000444433	0.00063193	0.03683595	Fun
FUNasv225	0.000149778	0	0	0	0.000132256	0	0	0	0.003525425	Fun
FUNasv226	0.000309542	4.88E-05	0	0	0	0	0	0	0.004479275	Fun
FUNasv227	0.000149778	0.000219536	0.000262348	0.000507688	0	0	6.35E-05	0	0.015035625	Fun
FUNasv229	0	6.10E-05	0	0	0.000632941	0.000167566	0.000126981	0.000143079	0.014144588	Fun
FUNasv230	0.001138315	0.001366004	0.000510887	0.001003288	0	0.000189908	0	0	0.052605025	Fun
FUNasv231	0.000259616	0	0	7.25E-05	0	0	0	0	0.00415145	Fun
FUNasv232	9.99E-05	6.10E-05	0	0	0	0	0	0	0.00201125	Fun
FUNasv233	8.99E-05	0	0	0.000471424	0.001908271	0	0.001650752	0.002420413	0.0817595	Fun
FUNasv234	0.000579143	0	0.000165693	0.000302195	8.50E-05	0.000323961	0.000507924	0.001979254	0.049289625	Fun
FUNasv235	7.99E-05	0.000500055	0.000510887	0.00060439	0	0	0	0	0.0211904	Fun
FUNasv236	0	6.10E-05	0	0	0	0	0	0	0.0007625	Fun
FUNasv237	8.99E-05	0	4.14E-05	0.000241756	0	0	0	0	0.0046632	Fun
FUNasv238	0.000199704	0	0.00012427	0	0	0	0	0	0.004049675	Fun
FUNasv239	0.000369453	0.000219536	0.000165693	0.000120878	0	0.000167566	0	0	0.013039075	Fun
FUNasv240	4.99E-05	0	0	0	0	0	0	0	0.00062375	Fun
FUNasv241	0.000239645	7.32E-05	6.90E-05	0	0	0	0	0	0.004773063	Fun
FUNasv243	0.000559172	0.000219536	9.67E-05	0	0	0	0	0	0.0109426	Fun
FUNasv244	0.000399409	0.000256126	0.000718004	0.000918673	0.000349535	0.000357474	0	0.000977704	0.049711563	Fun
FUNasv245	0.000119823	6.10E-05	0	0	0	0	0	0	0.002260288	Fun
FUNasv246	0	0	0	0	0	3.35E-05	0	0	0.00041875	Fun
FUNasv248	0.000129808	0	0	0	0	0	0	0	0.0016226	Fun
FUNasv249	0.000269601	0.000109768	0	8.46E-05	0.000614048	0	0	5.96E-05	0.014220213	Fun
FUNasv250	9.99E-05	0	5.52E-05	8.46E-05	0	0	0	0	0.00299625	Fun
FUNasv251	0.000589128	0.000134161	0.000165693	0.000265932	0	0.000245763	0.000101585	0.000107309	0.020119638	Fun
FUNasv252	0.000339498	0.000353697	0.000179501	0.000447249	0	0	0	0	0.016499313	Fun
FUNasv253	0.000119823	7.32E-05	0	0.000145054	0.000103916	0.000156395	0.000215868	0	0.0101782	Fun
FUNasv254	0.00089867	0.000390287	0.000952736	0.00027802	8.50E-05	5.59E-05	2.54E-05	8.35E-05	0.034618913	Fun
FUNasv255	0.000359468	0.000109768	0.000234732	0	0	0	5.08E-05	0	0.0094346	Fun
FUNasv256	0.000559172	0	0.00012427	0	0	0	0	0	0.008543025	Fun
FUNasv257	0	0.000146358	0.000414233	8.46E-05	0.000897454	0.000368645	0.000355547	0.00029808	0.032061463	Fun
FUNasv258	0	0.000402483	0	3.63E-05	0	0	0	0	0.005484788	Fun
FUNasv259	0.000189719	0.000573234	0.00037281	0.000314283	0	0	0	0	0.018125575	Fun
FUNasv260	0	0	0	6.04E-05	0	0	0	0	0.000755	Fun
FUNasv263	0	0.000195143	0.000110462	0.000205493	0	0.000134053	0.000215868	0.001311554	0.027157163	Fun
FUNasv265	5.99E-05	0	0	0	0	0	0	0	0.00074875	Fun
FUNasv267	0	0.000256126	0	0	0.000349535	0.00031279	0	0	0.011480638	Fun
FUNasv268	0.000319527	0.000268322	0	0.000435161	0	0	0	0	0.012787625	Fun
FUNasv269	0.000269601	0.00041468	0.000193309	0.000193405	4.72E-05	0	0	0.000107309	0.0153188	Fun
FUNasv270	0.000389424	0.00020734	0.000303771	0.000362634	0	0	0	0	0.015789613	Fun
FUNasv271	0	8.54E-05	0	0	0	0	0	0	0.0010675	Fun
FUNasv272	0.000599113	0.001439182	0.000510887	0.000290107	0	0	0	0.000178848	0.037726713	Fun
FUNasv276	0.000199704	0.000439073	0.000110462	0	0.000358982	0	0.000101585	0	0.015122575	Fun
FUNasv277	0.000139793	4.88E-05	0	0.00010879	0.000670729	0.001251159	0.000241264	0.000155002	0.032694213	Fun
FUNasv278	0.000109837	0	8.28E-05	0.000132966	0	7.82E-05	0	0	0.005047538	Fun
FUNasv279	0	0	0	0	0	0	0	0.000178848	0.0022356	Fun
FUNasv281	3.99E-05	0	0	0	0	0	0	0	0.00049875	Fun
FUNasv282	0.000748892	9.76E-05	0.000317579	0.000193405	0	0	0.000368245	0.000107309	0.022912875	Fun
FUNasv283	5.99E-05	4.88E-05	0.000110462	0.000568127	0.000491238	0	7.62E-05	0.000274234	0.020362013	Fun
FUNasv285	7.99E-05	0	0	0.000290107	0	0	0	0.000274234	0.008053013	Fun
FUNasv286	0	0	0	0	0.000198385	0.001351699	0.000177773	0.000214618	0.024280938	Fun
FUNasv287	0.000149778	8.54E-05	0	0	0	0	0	0	0.002939725	Fun
FUNasv288	0.000579143	0	0.000193309	0.000265932	0	0	2.54E-05	0	0.0132973	Fun
FUNasv289	0.000199704	7.32E-05	0.000179501	0.000302195	0	0	0	0	0.0094325	Fun
FUNasv290	0.000159764	0	0	0	0	0	0	0	0.00199705	Fun
FUNasv291	0	0	0	0	0.001228095	7.82E-05	5.08E-05	0	0.016963688	Fun
FUNasv295	0.000309542	0.000109768	0.000276155	0.000290107	0	0	3.81E-05	0	0.0127959	Fun
FUNasv296	0	0	0	0	0.000141703	0.000145224	0.000126981	3.58E-05	0.00562135	Fun
FUNasv298	0.000559172	0.000329304	0	0	0	0	0	0	0.01110595	Fun
FUNasv299	0	0	0	0	0	0	0	0.001490402	0.018630025	Fun
FUNasv300	5.99E-05	6.10E-05	6.90E-05	6.04E-05	0	0	0	2.38E-05	0.00342625	Fun
FUNasv301	0	0	0	0	0.000340088	0.000290448	0.000393641	0.001216168	0.028004313	Fun
FUNasv302	8.99E-05	0	8.28E-05	0	7.56E-05	0	0	3.58E-05	0.00355125	Fun
FUNasv303	0.00045932	0	0	0.000145054	4.72E-05	0	0	0	0.008144675	Fun
FUNasv304	0	0.000134161	0	0	0	0	0.000152377	0.000238464	0.006562525	Fun
FUNasv307	8.99E-05	0	0	0	0	0	0	0	0.00112375	Fun
FUNasv308	4.99E-05	0	0.000331386	0.000785707	0	0	0	0	0.014587413	Fun
FUNasv309	0	0	0	0	0.000954135	0	0	0.000107309	0.01326805	Fun
FUNasv310	0	0	0	0	0.000595154	0	6.35E-05	0	0.008233175	Fun
FUNasv311	6.99E-05	0	0	0	0	0.000335132	0.000546018	0	0.011888125	Fun
FUNasv312	4.99E-05	0	0	0	0	0	0	0	0.00062375	Fun
FUNasv313	0	0	0	0	0.000812432	0	0	0	0.0101554	Fun
FUNasv314	0	0	0	0	8.50E-05	0	0	0	0.0010625	Fun
FUNasv316	0.000189719	0.000280519	0	7.25E-05	0	0	0	3.58E-05	0.007231725	Fun
FUNasv317	0	0	0	4.84E-05	7.56E-05	0.00010054	0.000584112	0	0.01010815	Fun
FUNasv319	8.99E-05	9.76E-05	0.000207117	0.000145054	0	0	0	0	0.006745888	Fun
FUNasv321	0.000329512	0	0	0	0	0	0	0	0.0041189	Fun
FUNasv322	0	0.000195143	0	0	0	0	0	0	0.002439288	Fun
FUNasv324	0	0	0	0.000120878	4.72E-05	7.82E-05	0	4.77E-05	0.003674725	Fun
FUNasv325	0	0	0	0.00010879	0.000113363	0.000513869	0.000419037	0	0.014438238	Fun
FUNasv327	6.99E-05	0	0.000414233	0	0.000396769	0	0.000152377	8.35E-05	0.013959738	Fun
FUNasv328	0.000139793	6.10E-05	0.000207117	4.84E-05	0	0	0	0	0.005703875	Fun
FUNasv329	0	0	0	0	0.000925795	0	0	0	0.011572438	Fun
FUNasv330	0.000289571	0.000597627	5.52E-05	4.84E-05	0.000538472	0.000145224	0	0	0.020931175	Fun
FUNasv332	0	0	0.000110462	0	0	0	0	0	0.001380775	Fun
FUNasv334	0.000389424	0	0.000538503	0.00038681	9.45E-05	0	5.08E-05	9.54E-05	0.019442963	Fun
FUNasv335	0	0	0	0.00010879	0	0	0	0	0.001359875	Fun
FUNasv336	0.000179734	0	0	0.000157141	0	0	0	0	0.004210938	Fun
FUNasv338	0	0.00017075	0	0	0	0	0	0	0.002134375	Fun
FUNasv339	6.99E-05	0.000109768	0	8.46E-05	0	0	0	0	0.00330335	Fun
FUNasv340	0	0	0	6.04E-05	0.000529026	0.000111711	0	0.000321927	0.0127883	Fun
FUNasv342	4.99E-05	0	8.28E-05	0	6.61E-05	0	6.35E-05	0.000166925	0.005365313	Fun
FUNasv345	6.99E-05	8.54E-05	0	0	0	0	0	0	0.00194125	Fun
FUNasv346	6.99E-05	0.000158554	0.000193309	0.000169229	0	0	0	0	0.0073874	Fun
FUNasv347	0	0	0.000220924	0.00038681	0	0.000111711	0.00033015	0	0.013119938	Fun
FUNasv348	4.99E-05	0	6.90E-05	0.000132966	0	0	6.35E-05	0	0.003942075	Fun
FUNasv349	0	0.000158554	0.000179501	0	0	0	0	0	0.004225688	Fun
FUNasv350	0	0	0	3.63E-05	0	0	0	0	0.00045375	Fun
FUNasv351	3.99E-05	0	2.76E-05	0	0.000245619	0	0	8.35E-05	0.004957738	Fun
FUNasv353	0.000269601	2.44E-05	0.000386618	0	0	0	0	0	0.008507738	Fun
FUNasv354	9.99E-05	0	0	0	0	0	0	0	0.00124875	Fun
FUNasv355	3.99E-05	0.000329304	0.000345194	0.000350546	0	0	0	0	0.0133118	Fun
FUNasv357	3.00E-05	4.88E-05	0	3.63E-05	0	0	0	0	0.00143875	Fun
FUNasv358	0	6.10E-05	4.14E-05	7.25E-05	0.000179491	5.59E-05	0	0	0.005128638	Fun
FUNasv359	0.00020969	0	0	0	0	0.000346303	0	0	0.006949913	Fun
FUNasv360	0	6.10E-05	0	0.000157141	0	0	0	0	0.002726763	Fun
FUNasv361	0	0	0	6.04E-05	0.000349535	0.000111711	0	0.000274234	0.0099485	Fun
FUNasv362	8.99E-05	0	0	6.04E-05	0.000179491	0	0.000215868	0	0.006820738	Fun
FUNasv363	0	0.000158554	0	0	0	0	0	0	0.001981925	Fun
FUNasv364	0	0	0	0	0.000217278	0.000189908	0.000139679	0	0.006835813	Fun
FUNasv365	0.000419379	6.10E-05	0.000289963	0	0	0	0	0	0.009629275	Fun
FUNasv366	0	0	0	0	0	0	0	0.000846548	0.01058185	Fun
FUNasv367	6.99E-05	0	0	0	0	0	0	0	0.00087375	Fun
FUNasv368	3.99E-05	0	5.52E-05	7.25E-05	0	8.94E-05	0	4.77E-05	0.00380875	Fun
FUNasv369	0	9.76E-05	0	0	0	0	0	0	0.00122	Fun
FUNasv370	6.99E-05	0	0	6.04E-05	0.000132256	0.000167566	5.08E-05	0	0.006011525	Fun
FUNasv371	0	6.10E-05	0	0	0.000245619	0.000357474	7.62E-05	0	0.009253663	Fun
FUNasv372	0	0	0	0	4.72E-05	0	8.89E-05	2.38E-05	0.00199875	Fun
FUNasv375	0.000119823	0.000121965	0	0	0	0	0	0	0.00302235	Fun
FUNasv378	0.000129808	0	6.90E-05	0.000132966	0.000595154	0	0	0	0.0115866	Fun
FUNasv379	0	0	0	0	0.000103916	0	2.54E-05	0	0.00161645	Fun
FUNasv381	0.000159764	0	0	9.67E-05	0	0	0	0	0.0032058	Fun
FUNasv382	6.99E-05	8.54E-05	0	0	0	0	0	0	0.00194125	Fun
FUNasv388	0.000139793	0	0	0	0	0	0	0	0.001747413	Fun
FUNasv389	2.00E-05	0	0	0	0	0	0	0	0.00025	Fun
FUNasv392	0.000109837	0	0	0	0	0	0	0	0.001372963	Fun
FUNasv393	5.99E-05	0	0	0	0	0	0	0	0.00074875	Fun
FUNasv394	0	0	0	0	0.000538472	0	0	0	0.0067309	Fun
FUNasv396	0	7.32E-05	0	0	0	0	0	0	0.000915	Fun
FUNasv399	4.99E-05	0	0	0	0	0	0	0	0.00062375	Fun
FUNasv400	0	0.000134161	0	0	0	0	0	0	0.001677013	Fun
FUNasv402	0.000119823	4.88E-05	0	9.67E-05	0.000132256	0	0.000114283	4.77E-05	0.006994525	Fun
FUNasv403	0	0	0	0	0.000245619	0	0	0	0.003070238	Fun
FUNasv406	4.99E-05	0	5.52E-05	0	0.000188938	8.94E-05	0	0.000166925	0.006879538	Fun
FUNasv409	0	0	0	0	0	0	7.62E-05	0	0.0009525	Fun
FUNasv413	0	0	0	0	0	0.000357474	0.000177773	0	0.006690588	Fun
FUNasv417	6.99E-05	0	0	0	0	0	0	0	0.00087375	Fun
FUNasv418	0	0	0	0	0.00015115	0	0	0.00033385	0.0060625	Fun
FUNasv419	0	0	0	0	0.00012281	5.59E-05	0.000253962	0	0.0054084	Fun
FUNasv421	8.99E-05	0	0	0.00027802	0	0	0	0	0.004599	Fun
FUNasv422	4.99E-05	0	6.90E-05	0	0	0	0	0	0.00148625	Fun
FUNasv424	7.99E-05	0	0	7.25E-05	0	0	0	0	0.001905	Fun
FUNasv425	4.99E-05	0	0	0	0	0	0	0	0.00062375	Fun
FUNasv426	3.99E-05	0	0	4.84E-05	0	0	0	0	0.00110375	Fun
FUNasv427	3.99E-05	0	0.000138078	0	0.000160597	6.70E-05	0	0.000143079	0.006858175	Fun
FUNasv431	0.000399409	0	0	0	0	0	0	0	0.004992613	Fun
FUNasv432	5.99E-05	0	0.000110462	0.000120878	0	0	0	0	0.0036405	Fun
FUNasv434	9.99E-05	0	5.52E-05	0	0	0	0	0	0.00193875	Fun
FUNasv435	0	0.000365894	0	0	0.000141703	0	0	9.54E-05	0.007537463	Fun
FUNasv436	0	0.000182947	0	0	0	0	0	0	0.002286838	Fun
FUNasv437	0	0	0	0	0	0.00010054	0.000304754	0.000143079	0.006854663	Fun
FUNasv438	0	0	0	0	0	0	0	0.000453082	0.005663525	Fun
FUNasv443	0	0	0	0	0	7.82E-05	0	0	0.0009775	Fun
FUNasv445	0	8.54E-05	0	0	0	0	0	0.00029808	0.0047935	Fun
FUNasv446	0	0	0	6.04E-05	0	0	0	0	0.000755	Fun
FUNasv451	0.000139793	0	0	0	0	0	0	0	0.001747413	Fun
FUNasv452	5.99E-05	0	0	0	0	0	0	0	0.00074875	Fun
FUNasv453	4.99E-05	0	0	7.25E-05	7.56E-05	0	0	0.000131155	0.004114438	Fun
FUNasv454	0	8.54E-05	0.000110462	0.000157141	3.78E-05	0	2.54E-05	0	0.005202538	Fun
FUNasv459	0.000139793	2.44E-05	0	0	0	0	0	0	0.002052413	Fun
FUNasv460	3.99E-05	0	0	0	0	0	0	0	0.00049875	Fun
FUNasv461	0	0	0.000138078	8.46E-05	0	0	0	0	0.002783475	Fun
FUNasv463	0	0	0.000220924	0.000169229	0	0	0	0	0.004876913	Fun
FUNasv467	3.99E-05	0	0.000165693	8.46E-05	0	0	0	0	0.003627413	Fun
FUNasv468	0	7.32E-05	0	0.000145054	0	0	0	0	0.002728175	Fun
FUNasv469	0	0	0	0	0	0.000268105	0	5.96E-05	0.004096313	Fun
FUNasv470	2.00E-05	0	0	0	0	0	0	0	0.00025	Fun
FUNasv473	0.000199704	0.000109768	0	0.000132966	0	0	0	0	0.005530475	Fun
FUNasv474	0	0	0	9.67E-05	0	0	0	0.000238464	0.00418955	Fun
FUNasv476	0	4.88E-05	0	0	0	0	0	0	0.00061	Fun
FUNasv477	0	0	0	0	0.000255066	0	0	0	0.003188325	Fun
FUNasv478	0	0.000109768	0	8.46E-05	0	0	0	0	0.0024296	Fun
FUNasv483	0.000109837	0	0	0	0	0	0	0	0.001372963	Fun
FUNasv484	0	6.10E-05	0	0	0	0	0	0	0.0007625	Fun
FUNasv485	0	0	0	0	0.000141703	0.000122882	0.000190471	0	0.0056882	Fun
FUNasv491	5.99E-05	0	0	0	0	0	3.81E-05	9.54E-05	0.0024175	Fun
FUNasv494	0	0	0	8.46E-05	0	0	0	0	0.0010575	Fun
FUNasv496	0.000109837	0	0	0	0	0	0	0	0.001372963	Fun
FUNasv497	0	0.000121965	0	2.42E-05	0	0	0	5.96E-05	0.002572063	Fun
FUNasv500	3.00E-05	0	0	0	0	0	0	0	0.000375	Fun
FUNasv501	0	0	0	0	0.00012281	0	8.89E-05	0	0.002646375	Fun
FUNasv502	4.99E-05	7.32E-05	0	0	0	0	0	0	0.00153875	Fun
FUNasv507	0	0	2.76E-05	9.67E-05	0	0	0	0	0.00155375	Fun
FUNasv508	0	0	0	0	0	0	0.000279358	0	0.003491975	Fun
FUNasv510	0	0	5.52E-05	0	0	0	0	0	0.00069	Fun
FUNasv512	6.99E-05	0	0	0	0	0	0	0	0.00087375	Fun
FUNasv513	3.99E-05	0	0	0	0	5.59E-05	0	0	0.0011975	Fun
FUNasv514	0	0	0	0	0.000103916	0	0	0.000119232	0.00278935	Fun
FUNasv515	0	0	0	0	9.45E-05	6.70E-05	0.000101585	0	0.003288563	Fun
FUNasv516	0	0	0	0	0	8.94E-05	0	0.000155002	0.003055025	Fun
FUNasv518	2.00E-05	0	0	0	0	0	0	0	0.00025	Fun
FUNasv519	0	7.32E-05	0	8.46E-05	0	0	0	0	0.0019725	Fun
FUNasv520	0	4.88E-05	0	3.63E-05	0	0	0	0	0.00106375	Fun
FUNasv521	0	2.44E-05	0	0	0	0	0	0	0.000305	Fun
FUNasv528	4.99E-05	0	0	0	0	0	0	0	0.00062375	Fun
FUNasv529	0	0	0.000262348	0	0	0	0	0	0.00327935	Fun
FUNasv530	0	0	0	2.42E-05	0	0	0	0	0.0003025	Fun
FUNasv538	6.99E-05	0	0	0	0	0	0	0	0.00087375	Fun
FUNasv539	2.00E-05	0	0	0	0	0	0	0	0.00025	Fun
FUNasv540	0	0.000219536	0	0	0	0	0	0	0.0027442	Fun
FUNasv541	0	0	0.000138078	0	7.56E-05	0	0	0	0.002670975	Fun
FUNasv543	0	4.88E-05	0	0	0	0	0	0	0.00061	Fun
