ID,Arable6_1,Arable6_2,Arable6_3,Arable6_4,Restored6_1,Restored6_2,Restored6_3,Restored6_4,Arable9_1,Arable9_2,Arable9_3,Arable9_4,Restored9_1,Restored9_2,Restored9_3,Restored9_4
Pro_ASV148,0,0,0,0,0.001764706,0.01,0,0,0,0,0,0,0,0,0,0
Pro_ASV149,0,0,0,0,0,0,0,0.001176471,0,0,0.000588235,0,0,0.001764706,0,0
Pro_ASV150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pro_ASV151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000588235
Pro_ASV152,0,0,0,0,0,0,0,0,0,0,0,0,0.002352941,0,0,0
Pro_ASV153,0,0,0,0,0,0,0.001764706,0,0,0,0,0,0,0,0,0
Pro_ASV154,0,0,0,0,0,0,0,0,0,0,0,0,0.000588235,0,0,0
Pro_ASV155,0,0,0.000588235,0,0,0,0,0,0,0,0,0.001764706,0,0,0,0
Pro_ASV156,0,0,0,0,0,0,0,0,0,0,0.000588235,0,0,0,0,0
Pro_ASV157,0,0,0,0,0,0,0,0,0,0,0,0,0.001176471,0,0,0
Pro_ASV158,0,0,0,0,0,0,0,0,0,0,0,0,0.001176471,0,0,0
Pro_ASV159,0,0,0.000588235,0,0,0.001764706,0,0,0,0,0,0,0.001176471,0,0.001764706,0.000588235
Pro_ASV160,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003529412,0,0
Pro_ASV161,0,0,0,0,0,0,0,0.001764706,0,0,0,0,0,0,0,0
Pro_ASV162,0,0,0,0.000588235,0.000588235,0.002352941,0.005294118,0.003529412,0,0,0.001764706,0,0.008235294,0,0.003529412,0
Pro_ASV163,0,0,0,0,0,0,0.001176471,0,0,0,0,0,0,0,0,0
Pro_ASV164,0.033529412,0.005294118,0.036470588,0.065294118,0.03,0.034117647,0.022941176,0.030588235,0,0.058823529,0.107058824,0.096470588,0.020588235,0.016470588,0.012941176,0.03
Pro_ASV165,0.071764706,0.204117647,0.04,0.056470588,0.055882353,0.044705882,0.012352941,0.027647059,0,0.044117647,0.075882353,0.100588235,0.021176471,0.021176471,0.018823529,0.022941176
Pro_ASV166,0,0,0,0,0.001176471,0,0.004117647,0,0,0,0,0,0.002352941,0.001176471,0.001176471,0.001764706
Pro_ASV167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000588235
Pro_ASV168,0,0,0.005294118,0.002352941,0.017647059,0.011176471,0.004117647,0.002941176,0,0.020588235,0.001764706,0.010588235,0.008235294,0.028823529,0.011764706,0.001176471
Pro_ASV169,0,0,0.000588235,0.003529412,0,0,0,0,0,0.094117647,0,0,0,0,0,0.000588235
Pro_ASV170,0,0,0,0,0.015294118,0,0,0,0,0,0,0,0,0,0,0
Pro_ASV171,0,0,0,0,0.001764706,0.000588235,0.004117647,0,0,0,0,0,0,0.001764706,0,0
Pro_ASV172,0,0,0,0,0,0,0,0,0,0,0,0,0.001764706,0,0,0.000588235
Pro_ASV173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
