nodes_id	within_module_connectivities	among_module_connectivities	degree	modularity
BACasv470	0.326651951530091	0.224765868886576	31	1
BACasv472	-1.80340301747527	0	6	3
BACasv482	0.380420106148027	0.384550514420644	77	2
BACasv483	0.655333073481562	0.060546875	64	2
BACasv484	0.601134339158424	0.422186684622507	109	3
BACasv49	-0.499301389319285	0.127066115702479	44	2
BACasv492	0.655333073481562	0.060546875	64	2
BACasv493	-1.70035141647668	0	9	3
BACasv494	0.270454919214613	0.309256055363322	68	2
BACasv495	0.94463967582038	0.27561504383071	103	3
BACasv5	-0.120226867831685	0.48086011342155	92	3
BACasv511	-2.31372697372062	0.444444444444444	12	2
BACasv521	-0.279371015452457	0.386992743886052	61	2
BACasv528	-0.188927935164076	0.356227683259819	69	3
BACasv529	0.600350480014855	0.497639997669133	131	2
BACasv530	0.463732204493641	0.42603550295858	104	3
BACasv533	-1.87210408480766	0	4	3
BACasv539	0.380420106148027	0.384550514420644	77	2
BACasv54	0.39503113716125	0.456417233560091	105	3
BACasv546	0.655333073481562	0.060546875	64	2
BACasv547	0.223278468830272	0	65	3
BACasv548	0.94463967582038	0.27561504383071	103	3
BACasv560	0.655333073481562	0.060546875	64	2
BACasv562	0.807237541155598	0.144931195556117	89	3
BACasv575	0.490385293081441	0.444294213088156	86	2
BACasv576	0.655333073481562	0.060546875	64	2
BACasv577	0.600350480014855	0.497639997669133	131	2
BACasv578	0.326651951530091	0.224765868886576	31	1
BACasv587	0.380420106148027	0.384550514420644	77	2
BACasv59	0.978990209486576	0.284081632653061	105	3
BACasv6	0.704185940157011	0.329762269156209	99	3
BACasv606	0.326651951530091	0.224765868886576	31	1
BACasv607	0.326651951530091	0.224765868886576	31	1
BACasv608	0.380420106148027	0.35390796201607	74	2
BACasv614	0.326651951530091	0.224765868886576	31	1
BACasv622	0.326651951530091	0.224765868886576	31	1
BACasv633	0.655333073481562	0.060546875	64	2
BACasv634	0.326651951530091	0.224765868886576	31	1
BACasv645	0.655333073481562	0.060546875	64	2
BACasv649	0.215472325747906	0.387345679012346	72	2
BACasv650	0.910289142154185	0.366528690853015	111	3
BACasv66	0.532433271826033	0.432182271270915	106	3
BACasv669	-2.25874438025391	0	9	2
BACasv67	-0.498082738159837	0	44	3
BACasv673	-3.00251314351631	0	3	1
BACasv688	-1.49424821447951	0.207612456747405	17	3
BACasv70	-1.32404029131989	0.499822000711997	53	2
BACasv712	0.326651951530091	0.224765868886576	31	1
BACasv725	0.326651951530091	0.224765868886576	31	1
BACasv729	-1.48898807172001	0.497566252028123	43	2
BACasv73	0.0858763341654891	0	61	3
BACasv749	0.463732204493641	0.42603550295858	104	3
BACasv770	0.655333073481562	0.060546875	64	2
BACasv773	0.215472325747906	0.387345679012346	72	2
BACasv774	0.326651951530091	0.224765868886576	31	1
BACasv775	-1.66600088281049	0	10	3
BACasv793	0.215472325747906	0.387345679012346	72	2
BACasv794	0.326651951530091	0.224765868886576	31	1
BACasv8	0.875938608487989	0.106047216260573	89	3
BACasv823	0.655333073481562	0.060546875	64	2
BACasv84	0.655333073481562	0.060546875	64	2
BACasv86	-0.114423235052336	0.396694214876033	66	2
BACasv865	0.326651951530091	0.224765868886576	31	1
BACasv866	0.326651951530091	0.224765868886576	31	1
BACasv867	0.326651951530091	0.224765868886576	31	1
BACasv89	-0.0171752668330978	0.0333237575409365	59	3
BACasv890	-3.00251314351631	0	3	1
BACasv897	0.326651951530091	0.224765868886576	31	1
BACasv9	0.875938608487989	0.106047216260573	89	3
BACasv90	0.738536473823206	0.299875052061641	98	3
BACasv91	-1.18509341148375	0	24	3
BACasv92	0.772887007489402	0.210538752362949	92	3
BACasv925	0.326651951530091	0.224765868886576	31	1
BACasv926	0.326651951530091	0.224765868886576	31	1
BACasv927	-2.64362253452086	0	2	2
BACasv96	0.0171752668330978	0.403628792385485	82	3
BACasv962	-1.83775355114147	0	5	3
BACasv963	0.326651951530091	0.224765868886576	31	1
BACasv964	0.326651951530091	0.224765868886576	31	1
BACasv965	0.326651951530091	0.224765868886576	31	1
BACasv993	0.18793673923649	0.541322314049587	44	1
