nodes_id	degree	modularity
FUNasv5	327	4
FUNasv6	205	4
FUNasv7	130	4
FUNasv8	307	4
FUNasv9	302	3
FUNasv10	296	3
FUNasv12	313	4
FUNasv13	73	4
FUNasv14	201	3
FUNasv15	115	4
FUNasv16	199	4
FUNasv17	155	4
FUNasv18	259	3
FUNasv20	275	3
FUNasv22	267	4
FUNasv23	17	4
FUNasv25	246	4
FUNasv26	234	3
FUNasv27	299	4
FUNasv28	294	4
FUNasv30	197	4
FUNasv32	49	3
FUNasv33	235	3
FUNasv34	276	4
FUNasv35	320	3
FUNasv37	54	2
FUNasv38	232	3
FUNasv39	146	3
FUNasv40	200	3
FUNasv41	18	3
FUNasv43	313	4
FUNasv45	85	4
FUNasv47	128	4
FUNasv48	121	3
FUNasv49	296	3
FUNasv50	234	3
FUNasv51	288	3
FUNasv52	8	3
FUNasv53	205	4
FUNasv58	219	4
FUNasv60	17	2
FUNasv61	158	4
FUNasv62	299	4
FUNasv63	237	3
FUNasv64	234	3
FUNasv65	226	3
FUNasv66	301	4
FUNasv68	15	4
FUNasv69	319	4
FUNasv70	216	3
FUNasv71	304	3
FUNasv72	32	4
FUNasv73	353	4
FUNasv74	120	4
FUNasv75	226	4
FUNasv76	83	4
FUNasv77	20	4
FUNasv78	26	3
FUNasv79	67	4
FUNasv80	141	4
FUNasv81	261	4
FUNasv82	29	3
FUNasv83	269	3
FUNasv84	282	3
FUNasv85	246	3
FUNasv86	47	3
FUNasv87	284	3
FUNasv88	305	4
FUNasv89	23	4
FUNasv90	110	3
FUNasv92	182	3
FUNasv93	320	3
FUNasv94	97	3
FUNasv95	265	3
FUNasv97	19	3
FUNasv98	294	4
FUNasv99	245	3
FUNasv100	25	3
FUNasv101	213	4
FUNasv103	270	3
FUNasv104	268	3
FUNasv105	89	3
FUNasv106	318	3
FUNasv107	242	3
FUNasv110	295	3
FUNasv111	295	4
FUNasv112	305	4
FUNasv113	180	4
FUNasv114	206	4
FUNasv115	172	4
FUNasv116	203	4
FUNasv117	318	3
FUNasv118	202	4
FUNasv120	318	3
FUNasv122	128	3
FUNasv123	318	3
FUNasv124	303	4
FUNasv125	318	3
FUNasv126	77	3
FUNasv127	326	4
FUNasv128	60	4
FUNasv129	312	4
FUNasv130	296	3
FUNasv132	26	3
FUNasv133	346	4
FUNasv134	155	4
FUNasv135	307	4
FUNasv136	263	3
FUNasv137	253	3
FUNasv138	217	4
FUNasv139	182	4
FUNasv140	228	3
FUNasv141	29	4
FUNasv142	310	4
FUNasv144	231	4
FUNasv145	338	4
FUNasv146	278	4
FUNasv149	242	4
FUNasv150	246	3
FUNasv152	237	3
FUNasv153	50	2
FUNasv154	290	4
FUNasv155	288	3
FUNasv156	182	4
FUNasv157	320	3
FUNasv160	261	3
FUNasv161	178	3
FUNasv164	240	3
FUNasv166	24	2
FUNasv167	164	3
FUNasv168	226	3
FUNasv169	294	4
FUNasv170	10	2
FUNasv172	115	4
FUNasv175	230	4
FUNasv176	70	4
FUNasv177	115	3
FUNasv179	150	4
FUNasv181	17	4
FUNasv182	7	4
FUNasv184	189	3
FUNasv185	338	4
FUNasv187	333	4
FUNasv188	251	3
FUNasv191	285	4
FUNasv193	346	4
FUNasv194	22	4
FUNasv195	185	4
FUNasv197	175	4
FUNasv198	37	3
FUNasv199	292	3
FUNasv200	176	4
FUNasv201	192	4
FUNasv202	287	4
FUNasv206	200	4
FUNasv208	198	4
FUNasv209	8	3
FUNasv210	218	4
FUNasv212	189	3
FUNasv213	182	4
FUNasv214	243	3
FUNasv215	287	4
FUNasv217	208	4
FUNasv218	40	3
FUNasv220	62	4
FUNasv221	267	3
FUNasv222	277	4
FUNasv223	266	3
FUNasv224	182	4
FUNasv225	53	2
FUNasv226	342	4
FUNasv227	265	3
FUNasv229	288	4
FUNasv230	131	1
FUNasv231	126	4
FUNasv232	248	4
FUNasv233	208	4
FUNasv234	299	4
FUNasv236	99	3
FUNasv237	157	3
FUNasv238	318	3
FUNasv241	166	4
FUNasv243	29	4
FUNasv245	159	4
FUNasv246	43	2
FUNasv248	320	3
FUNasv249	272	3
FUNasv250	123	3
FUNasv251	208	4
FUNasv252	175	4
FUNasv254	43	3
FUNasv255	22	3
FUNasv256	201	1
FUNasv260	282	3
FUNasv262	226	3
FUNasv265	46	3
FUNasv267	73	4
FUNasv268	182	4
FUNasv269	40	3
FUNasv270	219	4
FUNasv271	346	4
FUNasv272	182	4
FUNasv273	107	3
FUNasv275	35	4
FUNasv276	4	5
FUNasv278	20	3
FUNasv281	258	4
FUNasv285	194	3
FUNasv290	128	4
FUNasv291	131	1
FUNasv292	205	4
FUNasv295	260	4
FUNasv297	126	3
FUNasv298	182	4
FUNasv300	228	3
FUNasv302	36	2
FUNasv305	137	3
FUNasv307	297	3
FUNasv308	150	1
FUNasv312	50	3
FUNasv316	279	4
FUNasv318	233	3
FUNasv319	284	3
FUNasv321	208	4
FUNasv324	36	3
FUNasv326	178	3
FUNasv328	287	3
FUNasv330	182	4
FUNasv332	150	1
FUNasv335	189	3
FUNasv336	131	1
FUNasv338	292	3
FUNasv339	174	3
FUNasv340	175	4
FUNasv344	32	4
FUNasv345	208	4
FUNasv346	174	3
FUNasv348	353	4
FUNasv349	194	3
FUNasv350	11	2
FUNasv354	208	4
FUNasv358	258	3
FUNasv359	342	4
FUNasv360	194	3
FUNasv362	45	3
FUNasv363	175	4
FUNasv368	216	3
FUNasv369	208	4
FUNasv375	158	4
FUNasv376	342	4
FUNasv377	281	3
FUNasv379	65	4
FUNasv381	201	1
FUNasv382	208	4
FUNasv384	115	3
FUNasv385	208	4
FUNasv388	182	4
FUNasv389	174	3
FUNasv391	42	2
FUNasv392	109	4
FUNasv393	35	4
FUNasv396	182	4
FUNasv399	338	4
FUNasv400	19	4
FUNasv402	36	4
FUNasv404	50	3
FUNasv407	189	3
FUNasv415	32	3
FUNasv416	201	1
FUNasv417	346	4
FUNasv419	169	3
FUNasv420	64	3
FUNasv422	208	4
FUNasv423	94	2
FUNasv424	55	3
FUNasv428	178	3
FUNasv429	178	3
FUNasv432	131	1
FUNasv434	145	4
FUNasv435	182	4
FUNasv436	182	4
FUNasv440	174	3
FUNasv444	83	3
FUNasv446	62	4
FUNasv450	68	3
FUNasv451	84	3
FUNasv452	84	4
FUNasv459	262	4
FUNasv460	132	4
FUNasv461	201	1
FUNasv464	178	3
FUNasv465	115	3
FUNasv466	131	1
FUNasv467	201	1
FUNasv468	13	2
FUNasv470	251	3
FUNasv471	86	4
FUNasv476	175	4
FUNasv478	194	3
FUNasv480	83	3
FUNasv483	201	1
FUNasv484	182	4
FUNasv491	94	2
FUNasv492	64	3
FUNasv493	34	2
FUNasv494	27	2
FUNasv497	175	4
FUNasv499	241	4
FUNasv500	169	3
FUNasv504	131	1
FUNasv505	182	4
FUNasv507	338	4
FUNasv512	201	1
FUNasv513	22	2
FUNasv518	208	4
FUNasv520	115	3
FUNasv523	201	1
FUNasv528	115	3
FUNasv530	169	3
FUNasv534	30	3
FUNasv535	11	2
FUNasv538	131	1
FUNasv539	182	4
FUNasv543	262	4
FUNasv545	256	4
FUNasv547	201	1
FUNasv550	54	2
FUNasv552	19	2
FUNasv553	131	1
FUNasv557	115	3
FUNasv558	64	3
FUNasv561	175	4
FUNasv562	182	4
FUNasv566	131	1
FUNasv571	115	3
FUNasv574	115	3
FUNasv575	19	2
FUNasv576	131	1
FUNasv589	64	3
FUNasv593	131	1
FUNasv594	208	4
FUNasv595	182	4
FUNasv601	131	1
FUNasv605	115	3
FUNasv607	131	1
FUNasv608	131	1
FUNasv609	131	1
FUNasv620	201	1
FUNasv621	89	1
FUNasv622	131	1
FUNasv624	11	2
FUNasv637	131	1
FUNasv638	131	1
FUNasv639	131	1
FUNasv640	131	1
FUNasv658	115	3
FUNasv659	131	1
FUNasv660	131	1
FUNasv675	201	1
FUNasv676	201	1
FUNasv677	131	1
FUNasv678	131	1
FUNasv679	131	1
FUNasv692	131	1
FUNasv693	182	4
FUNasv694	182	4
FUNasv713	131	1
FUNasv714	131	1
FUNasv715	182	4
FUNasv719	62	4
FUNasv740	201	1
FUNasv741	131	1
FUNasv742	131	1
FUNasv743	131	1
FUNasv767	131	1
FUNasv768	131	1
FUNasv784	131	1
FUNasv785	131	1
ProASV5	131	1
ProASV11	36	3
ProASV16	248	3
ProASV19	3	1
ProASV26	43	2
ProASV28	19	4
ProASV31	23	3
ProASV32	9	4
ProASV35	30	4
ProASV36	131	1
ProASV41	27	2
ProASV42	47	3
ProASV45	29	4
ProASV47	133	4
ProASV49	131	1
ProASV52	75	4
ProASV53	32	4
ProASV56	10	2
ProASV58	47	2
ProASV62	16	2
ProASV64	131	1
ProASV66	44	4
ProASV67	118	3
ProASV68	131	1
ProASV69	131	1
ProASV72	15	2
ProASV82	131	1
ProASV88	8	3
ProASV90	183	4
ProASV93	3	5
ProASV94	219	4
ProASV95	17	3
ProASV100	27	3
ProASV101	122	4
ProASV108	11	2
ProASV110	131	1
ProASV113	50	2
ProASV114	131	1
ProASV116	18	2
ProASV117	131	1
ProASV120	131	1
ProASV121	5	4
ProASV122	48	4
ProASV123	110	3
ProASV124	62	2
ProASV131	181	4
ProASV135	131	1
ProASV136	131	1
ProASV138	244	3
ProASV144	34	3
ProASV145	131	1
ProASV146	131	1
ProASV153	131	1
ProASV163	131	1
ProASV164	106	3
ProASV171	45	3
ProASV177	76	3
ProASV179	294	4
ProASV183	131	1
ProASV190	206	3
ProASV193	270	3
ProASV201	226	4
ProASV203	49	3
ProASV205	25	3
ProASV210	56	2
ProASV212	27	3
ProASV216	190	4
ProASV217	256	3
ProASV218	47	3
ProASV223	131	1
ProASV228	44	3
ProASV232	151	4
ProASV233	182	4
ProASV234	82	4
ProASV241	23	2
ProASV242	55	2
ProASV246	12	2
ProASV247	117	3
ProASV248	132	3
ProASV253	215	3
ProASV256	240	4
Mesorhabditis	135	4
Heterocephalobus	21	2
Acrolobus	20	2
Rhabdolaimus	81	3
Filenchus	52	4
Ditylenchus	47	2
Aphelenchus	21	3
Aphelenchoides	22	3
Tripyla	38	2
Klarkus	37	2
Mesodorylaimus	42	2
Thonus	15	2
Eudorylaimus	13	3
Epidorylaimus	45	4
Microdorylaimus	20	3
Aporcelaimellus	286	4
