nodes_id	degree	modularity
BACasv272	41	3
BACasv277	74	3
BACasv278	89	3
BACasv283	94	3
BACasv286	35	3
BACasv287	82	1
BACasv291	89	2
BACasv292	89	2
BACasv293	81	1
BACasv294	30	2
BACasv296	186	3
BACasv297	186	3
BACasv302	54	1
BACasv307	37	2
BACasv308	186	3
BACasv309	96	1
BACasv312	88	1
BACasv316	92	1
BACasv317	169	1
BACasv318	42	3
BACasv320	77	1
BACasv328	45	2
BACasv334	136	1
BACasv335	100	3
BACasv337	9	2
BACasv341	46	3
BACasv344	18	2
BACasv347	61	3
BACasv350	45	3
BACasv352	95	3
BACasv354	96	3
BACasv355	96	3
BACasv356	186	3
BACasv357	123	3
BACasv359	89	2
BACasv361	37	2
BACasv363	123	3
BACasv365	74	3
BACasv369	86	3
BACasv370	45	2
BACasv380	50	2
BACasv381	89	2
BACasv382	89	2
BACasv383	46	3
BACasv385	82	3
BACasv394	89	2
BACasv405	89	2
BACasv406	43	3
BACasv407	80	3
BACasv415	62	1
BACasv420	60	3
BACasv421	83	1
BACasv422	84	3
BACasv432	47	1
BACasv435	76	3
BACasv436	91	3
BACasv437	95	3
BACasv447	186	3
BACasv463	36	2
BACasv472	146	1
BACasv476	89	2
BACasv481	123	3
BACasv489	80	1
BACasv491	53	3
BACasv505	19	2
BACasv506	80	2
BACasv523	89	2
BACasv524	89	2
BACasv528	52	3
BACasv537	75	3
BACasv557	86	3
BACasv558	83	3
BACasv561	89	2
BACasv570	89	2
BACasv571	78	3
BACasv580	81	1
BACasv584	34	3
BACasv587	113	1
BACasv595	64	3
BACasv598	89	2
BACasv599	89	2
BACasv600	83	2
BACasv601	89	2
BACasv616	48	3
BACasv623	89	2
BACasv624	49	3
BACasv625	76	3
BACasv626	49	3
BACasv627	82	3
BACasv631	123	3
BACasv648	80	2
BACasv659	36	2
BACasv660	47	3
BACasv666	89	2
BACasv667	78	3
BACasv671	18	3
BACasv679	35	2
BACasv701	24	2
BACasv710	89	2
BACasv721	43	3
BACasv771	89	2
BACasv772	89	2
BACasv790	89	2
BACasv791	89	2
BACasv803	9	2
BACasv805	89	1
BACasv809	80	2
BACasv825	89	2
BACasv826	89	2
BACasv827	89	2
BACasv828	89	2
BACasv891	89	2
BACasv892	89	2
BACasv893	89	2
BACasv921	89	2
BACasv959	89	2
BACasv981	14	2
BACasv989	89	2
BACasv990	89	2
BACasv991	89	2
BACasv1005	20	2
BACasv1011	89	2
BACasv1012	89	2
BACasv1013	89	2
BACasv1014	89	2
BACasv1029	89	2
BACasv1045	89	2
FUNasv1	126	1
FUNasv2	28	3
FUNasv3	128	1
FUNasv4	81	1
FUNasv5	149	1
FUNasv6	88	1
FUNasv7	71	1
FUNasv8	138	1
FUNasv9	128	1
FUNasv10	136	1
FUNasv11	81	1
FUNasv12	137	1
FUNasv13	23	2
FUNasv14	97	1
FUNasv15	49	3
FUNasv16	119	1
FUNasv17	66	1
FUNasv18	141	1
FUNasv20	127	1
FUNasv22	129	1
FUNasv23	18	2
FUNasv24	26	3
FUNasv25	125	1
FUNasv26	125	1
FUNasv27	138	1
FUNasv28	124	1
FUNasv30	113	1
FUNasv32	20	1
FUNasv33	119	1
FUNasv34	135	1
FUNasv37	63	3
FUNasv38	136	1
FUNasv39	91	1
FUNasv40	95	1
FUNasv43	137	1
FUNasv48	84	1
FUNasv49	136	1
FUNasv50	137	1
FUNasv51	129	1
FUNasv52	8	1
FUNasv53	93	1
FUNasv54	89	2
FUNasv55	40	1
FUNasv58	128	1
FUNasv60	17	2
FUNasv61	55	1
FUNasv62	139	1
FUNasv63	141	1
FUNasv65	148	1
FUNasv66	128	1
FUNasv69	156	1
FUNasv70	116	1
FUNasv71	146	1
FUNasv72	62	3
FUNasv74	78	1
FUNasv76	32	2
FUNasv77	22	2
FUNasv78	24	2
FUNasv79	9	1
FUNasv81	144	1
FUNasv82	24	1
FUNasv83	157	1
FUNasv85	121	1
FUNasv86	46	2
FUNasv89	25	2
FUNasv90	47	1
FUNasv94	52	1
FUNasv95	130	1
FUNasv97	20	1
FUNasv98	124	1
FUNasv99	134	1
FUNasv100	20	2
FUNasv101	87	1
FUNasv103	135	1
FUNasv104	117	1
FUNasv107	131	1
FUNasv111	127	1
FUNasv113	89	1
FUNasv114	94	1
FUNasv115	86	1
FUNasv116	121	1
FUNasv118	133	1
FUNasv122	71	1
FUNasv124	133	1
FUNasv126	54	1
FUNasv128	14	2
FUNasv129	142	1
FUNasv132	23	2
FUNasv134	79	1
FUNasv135	136	1
FUNasv136	149	1
FUNasv137	151	1
FUNasv138	129	1
FUNasv141	26	1
FUNasv142	146	1
FUNasv144	140	1
FUNasv152	137	1
FUNasv155	129	1
FUNasv160	142	1
FUNasv162	157	1
FUNasv164	129	1
FUNasv168	130	1
FUNasv169	134	1
FUNasv172	46	1
FUNasv175	133	1
FUNasv176	17	1
FUNasv177	51	1
FUNasv179	53	1
FUNasv189	57	1
FUNasv194	19	1
FUNasv200	60	1
FUNasv202	124	1
FUNasv203	115	1
FUNasv204	43	1
FUNasv206	82	1
FUNasv208	66	1
FUNasv209	8	1
FUNasv210	131	1
FUNasv214	138	1
FUNasv215	142	1
FUNasv216	77	1
FUNasv218	39	1
FUNasv220	15	2
FUNasv223	154	1
FUNasv225	95	3
FUNasv227	143	1
FUNasv229	130	1
FUNasv232	149	1
FUNasv234	139	1
FUNasv236	67	1
FUNasv237	61	1
FUNasv240	144	1
FUNasv241	48	1
FUNasv242	96	1
FUNasv243	33	1
FUNasv246	36	3
FUNasv247	155	1
FUNasv253	10	3
FUNasv255	21	2
FUNasv262	131	1
FUNasv263	82	2
FUNasv266	31	3
FUNasv273	49	1
FUNasv275	36	2
FUNasv278	10	3
FUNasv281	117	1
FUNasv292	88	1
FUNasv293	166	1
FUNasv294	169	1
FUNasv296	158	1
FUNasv297	43	1
FUNasv300	114	1
FUNasv304	68	1
FUNasv307	138	1
FUNasv318	128	1
FUNasv320	155	1
FUNasv323	149	1
FUNasv324	17	1
FUNasv331	66	1
FUNasv337	45	1
FUNasv341	168	1
FUNasv343	152	1
FUNasv344	61	3
FUNasv356	180	1
FUNasv368	105	1
FUNasv372	51	1
FUNasv373	169	1
FUNasv387	169	1
FUNasv391	20	2
FUNasv393	36	2
FUNasv395	186	3
FUNasv398	57	1
FUNasv400	20	2
FUNasv402	35	2
FUNasv405	75	1
FUNasv408	123	3
FUNasv411	180	1
FUNasv412	133	1
FUNasv415	23	2
FUNasv437	89	2
FUNasv441	40	1
FUNasv442	40	1
FUNasv443	123	3
FUNasv444	61	1
FUNasv446	40	2
FUNasv448	130	1
FUNasv451	55	1
FUNasv456	161	1
FUNasv472	89	2
FUNasv473	9	2
FUNasv475	11	3
FUNasv480	63	1
FUNasv481	102	2
FUNasv482	26	1
FUNasv489	89	2
FUNasv494	89	2
FUNasv499	119	1
FUNasv513	22	2
FUNasv525	40	1
FUNasv534	21	2
FUNasv550	81	3
FUNasv552	19	2
FUNasv554	62	1
FUNasv555	26	1
FUNasv575	19	2
FUNasv588	89	2
FUNasv617	89	2
FUNasv636	14	2
FUNasv661	18	2
FUNasv665	89	2
FUNasv683	66	1
FUNasv722	26	1
FUNasv723	89	2
FUNasv724	89	2
FUNasv749	89	2
FUNasv750	89	2
FUNasv751	89	2
FUNasv775	89	2
FUNasv776	89	2
ProASV1	75	1
ProASV7	82	2
ProASV12	180	1
ProASV13	89	2
ProASV15	172	1
ProASV16	122	1
ProASV24	89	2
ProASV26	71	3
ProASV28	26	1
ProASV32	10	2
ProASV35	37	3
ProASV41	89	2
ProASV42	52	1
ProASV45	30	2
ProASV52	22	1
ProASV53	31	2
ProASV54	89	2
ProASV56	11	3
ProASV58	64	3
ProASV63	8	2
ProASV67	83	1
ProASV72	13	3
ProASV74	186	3
ProASV78	89	2
ProASV84	186	3
ProASV90	86	1
ProASV96	89	2
ProASV98	89	2
ProASV100	16	3
ProASV101	92	1
ProASV107	62	3
ProASV108	11	2
ProASV121	13	2
ProASV122	50	2
ProASV123	72	1
ProASV131	67	1
ProASV144	32	2
ProASV162	9	2
ProASV175	14	2
ProASV178	89	2
ProASV193	142	1
ProASV199	77	1
ProASV201	136	1
ProASV203	60	1
ProASV204	102	2
ProASV208	20	1
ProASV210	91	3
ProASV211	20	2
ProASV212	19	2
ProASV216	115	1
ProASV217	144	1
ProASV220	158	1
ProASV224	82	2
ProASV228	44	2
ProASV229	67	3
ProASV231	7	3
ProASV232	77	1
ProASV233	102	1
ProASV242	94	3
ProASV245	89	2
ProASV248	79	1
ProASV249	31	3
ProASV253	131	1
Mesorhabditis	35	1
Cephalobus	114	1
Acrolobus	48	3
Ditylenchus	50	3
Aphelenchus	20	2
Aphelenchoides	14	2
Tripyla	35	3
Klarkus	15	3
Mesodorylaimus	31	3
Thonus	14	3
Eudorylaimus	13	2
Microdorylaimus	13	3
Aporcelaimellus	155	1
