nodes_id	degree	modularity
ProASV255	149	3
Mesorhabditis	33	2
Cephalobus	107	2
Heterocephalobus	9	1
Filenchus	23	2
Ditylenchus	97	1
Aphelenchus	3	3
Paraphelenchus	11	1
Tripyla	18	3
Mesodorylaimus	20	3
Thonus	7	3
Eudorylaimus	4	3
Epidorylaimus	19	2
Microdorylaimus	8	3
