"","x"
"85",-0.00404813525425844
"86",-0.00404813525425844
"87",-0.00209894776131449
"88",-0.00469786441857259
"89",-0.00404813525425844
"90",-0.00404813525425844
"91",-0.00209894776131449
"92",-0.00513101719478273
"93",-0.00209894776131449
"94",0.0126282466298176
"95",-0.00404813525425844
"96",-0.00491444080667808
"97",-0.00513101719478273
"98",-0.00513101719478273
"99",-0.00404813525425844
"100",-0.00404813525425844
"101",-0.00513101719478273
"102",0.0126282466298176
"103",-0.00209894776131449
"104",-0.00513101719478273
"105",-0.000149760268370341
"106",-0.00491444080667808
"107",-0.00491444080667808
"108",-0.00426471164236393
"109",-0.00448128803046794
"110",0.0126282466298176
"111",-0.00426471164236393
"112",0.0126282466298176
"113",-0.00209894776131449
"114",0.0126282466298176
"115",-0.00404813525425844
"116",-0.00426471164236393
"117",-0.00123264220889485
"118",-0.00513101719478273
"119",-0.00209894776131449
"120",-0.00491444080667808
"121",0.0126282466298176
"122",-0.00404813525425844
"123",0.0126282466298176
"124",-0.00209894776131449
"125",-0.00209894776131449
"126",0.0126282466298176
"127",-0.00448128803046794
"128",-0.00448128803046794
"129",0.0126282466298176
"130",-0.00383155886615379
"131",-0.00123264220889485
"132",0.0126282466298176
"133",-0.00209894776131449
"134",-0.00491444080667808
"135",0.0126282466298176
"136",-0.00123264220889485
"137",0.0126282466298176
"138",-0.00426471164236393
"139",0.0126282466298176
"140",0.0126282466298176
"141",0.0126282466298176
"142",-0.00361498247804893
"143",-0.00339840608994428
"144",0.0126282466298176
"145",0.0126282466298176
"146",-0.00426471164236393
"147",0.0126282466298176
"148",-0.00491444080667808
"149",-0.00361498247804893
"150",-0.00209894776131449
"151",-0.000149760268370341
"152",-0.00123264220889485
"153",0.0126282466298176
"154",0.0126282466298176
"155",-0.000149760268370341
"156",0.0126282466298176
"157",-0.00209894776131449
"158",-0.00469786441857259
"159",-0.00513101719478273
"160",0.0126282466298176
"161",-0.00123264220889485
"162",0.0126282466298176
"163",-0.000149760268370341
"164",0.0126282466298176
"165",0.0126282466298176
"166",-0.00513101719478273
"167",-0.00513101719478273
"168",-0.00469786441857259
"169",-0.00513101719478273
"170",-0.00513101719478273
"171",-0.00513101719478273
"172",-0.00513101719478273
"173",-0.00491444080667808
"174",-0.00448128803046794
"175",-0.00448128803046794
"176",-0.00513101719478273
"177",-0.00469786441857259
"178",-0.00513101719478273
"179",-0.00383155886615379
"180",-0.00513101719478273
"181",-0.00383155886615379
"182",-0.00383155886615379
"183",-0.00383155886615379
"184",-0.00383155886615379
"185",-0.00491444080667808
"186",-0.00404813525425844
"187",-0.000149760268370341
"188",-0.00404813525425844
"189",-0.00404813525425844
"190",-0.00469786441857259
"191",-0.00513101719478273
"192",-0.000149760268370341
"193",-0.00469786441857259
"194",-0.00404813525425844
"195",-0.00469786441857259
"196",-0.00404813525425844
"197",-0.00491444080667808
"198",-0.00448128803046794
"199",-0.00404813525425844
"200",-0.00491444080667808
"201",-0.00361498247804893
"202",-0.00404813525425844
"203",-0.00513101719478273
"204",-0.00469786441857259
"205",-0.000149760268370341
"206",-0.00209894776131449
"207",-0.00448128803046794
"208",-0.000149760268370341
"209",-0.00426471164236393
"210",0.0126282466298176
"211",-0.00209894776131449
"212",-0.00513101719478273
"213",-0.00383155886615379
"214",-0.00469786441857259
"215",-0.00469786441857259
"216",-0.00209894776131449
"217",-0.00361498247804893
"218",-0.00123264220889485
"219",-0.00448128803046794
"220",-0.000149760268370341
"221",-0.00491444080667808
"222",-0.00404813525425844
"223",-0.000149760268370341
"224",-0.00513101719478273
"225",-0.00426471164236393
"226",0.0126282466298176
"227",-0.000149760268370341
"228",-0.00426471164236393
"229",-0.00513101719478273
"230",-0.00491444080667808
"231",-0.00448128803046794
"232",-0.00209894776131449
"233",-0.00404813525425844
"234",-0.000149760268370341
"235",-0.00426471164236393
"236",-0.00469786441857259
"237",0.0126282466298176
"238",-0.00404813525425844
"239",-0.00469786441857259
"240",-0.00361498247804893
"241",-0.00209894776131449
"242",-0.00469786441857259
"243",-0.00491444080667808
"244",-0.00426471164236393
"245",-0.00209894776131449
"246",-0.00426471164236393
"247",-0.00426471164236393
"248",-0.00361498247804893
"249",-0.00209894776131449
"250",-0.00513101719478273
"251",-0.00426471164236393
"252",-0.00123264220889485
"253",-0.00209894776131449
"254",-0.00339840608994428
"255",-0.00209894776131449
"256",-0.000149760268370341
"257",-0.00469786441857259
"258",-0.00513101719478273
"259",-0.00513101719478273
"260",-0.00513101719478273
"261",-0.000149760268370341
"262",-0.00404813525425844
"263",-0.00513101719478273
"264",-0.00469786441857259
"265",-0.00123264220889485
"266",-0.00404813525425844
"267",-0.00448128803046794
"268",-0.00209894776131449
"269",-0.00513101719478273
"270",-0.00404813525425844
"271",-0.00404813525425844
"272",0.0126282466298176
"273",-0.000149760268370341
"274",-0.000149760268370341
"275",-0.00469786441857259
"276",-0.00209894776131449
"277",-0.00123264220889485
"278",-0.00404813525425844
"279",-0.00339840608994428
"280",0.0126282466298176
"281",-0.00123264220889485
"282",-0.00448128803046794
"283",-0.00361498247804893
"284",-0.00426471164236393
"285",-0.00123264220889485
"286",-0.000149760268370341
"287",-0.00513101719478273
"288",-0.00469786441857259
"289",-0.00513101719478273
"290",-0.00361498247804893
"291",-0.00448128803046794
"292",0.0126282466298176
"293",-0.000149760268370341
"294",-0.00513101719478273
"295",-0.00123264220889485
"296",-0.00209894776131449
"297",-0.00339840608994428
"298",-0.00123264220889485
"299",-0.00339840608994428
"300",-0.00448128803046794
"301",-0.00469786441857259
"302",0.0126282466298176
"303",-0.000149760268370341
"304",-0.00209894776131449
"305",-0.00123264220889485
"306",-0.00491444080667808
"307",0.0126282466298176
"308",-0.00339840608994428
"309",-0.00469786441857259
"310",-0.00361498247804893
"311",-0.000149760268370341
"312",0.0126282466298176
"313",-0.00339840608994428
"314",-0.00339840608994428
"315",-0.00491444080667808
"316",0.0126282466298176
"317",-0.00469786441857259
"318",0.0126282466298176
"319",-0.00209894776131449
"320",-0.000149760268370341
"321",0.0126282466298176
"322",-0.00339840608994428
"323",0.0126282466298176
"324",0.0126282466298176
"325",0.0126282466298176
"326",-0.00123264220889485
"327",0.0126282466298176
"328",-0.00469786441857259
"329",0.0126282466298176
"330",0.0126282466298176
"331",0.0126282466298176
"332",0.0126282466298176
"333",-0.00339840608994428
"334",0.0126282466298176
"335",0.0126282466298176
"336",-0.00123264220889485
"337",-0.00123264220889485
"338",0.0126282466298176
"339",0.0126282466298176
"340",0.0126282466298176
"341",0.0126282466298176
"342",-0.000149760268370341
"343",-0.000149760268370341
"344",0.0126282466298176
"345",0.0126282466298176
"346",-0.000149760268370341
"347",-0.00123264220889485
"348",0.0126282466298176
"349",0.0126282466298176
"350",0.0126282466298176
"351",0.0126282466298176
"352",0.0126282466298176
"353",0.0126282466298176
"354",0.0126282466298176
"355",0.0126282466298176
"356",0.0126282466298176
"357",-0.00513101719478273
"358",0.0126282466298176
"359",0.0126282466298176
"360",0.0126282466298176
"361",0.0126282466298176
"362",0.0126282466298176
"363",-0.00491444080667808
"364",0.0126282466298176
"365",0.0126282466298176
"366",0.0126282466298176
"367",0.0126282466298176
"368",0.0126282466298176
"369",0.0126282466298176
"370",0.0126282466298176
"371",0.0126282466298176
"372",0.0126282466298176
"373",0.0126282466298176
"374",0.0126282466298176
"375",0.0126282466298176
"376",-0.00513101719478273
