nodes_id	degree	modularity
FUNasv191	138	3
FUNasv193	172	3
FUNasv197	94	3
FUNasv199	140	1
FUNasv200	95	3
FUNasv201	103	3
FUNasv202	137	3
FUNasv206	99	3
FUNasv208	108	3
FUNasv209	2	1
FUNasv210	119	1
FUNasv212	100	1
FUNasv213	95	3
FUNasv214	128	1
FUNasv215	158	1
FUNasv217	105	3
FUNasv220	25	3
FUNasv221	138	1
FUNasv222	147	3
FUNasv223	125	1
FUNasv226	170	3
FUNasv227	122	1
FUNasv229	144	1
FUNasv231	70	3
FUNasv232	127	1
FUNasv233	105	3
FUNasv234	151	3
FUNasv237	76	1
FUNasv238	161	1
FUNasv241	87	3
FUNasv243	19	3
FUNasv248	155	1
FUNasv249	143	1
FUNasv250	71	1
FUNasv251	105	3
FUNasv252	94	3
FUNasv256	60	1
FUNasv260	149	1
FUNasv262	116	1
FUNasv268	95	3
FUNasv270	109	3
FUNasv271	172	3
FUNasv272	95	3
FUNasv275	8	3
FUNasv285	100	1
FUNasv290	63	3
FUNasv292	103	3
FUNasv295	143	3
FUNasv297	68	1
FUNasv298	95	3
FUNasv300	117	1
FUNasv307	139	1
FUNasv308	24	1
FUNasv312	19	1
FUNasv316	154	1
FUNasv318	116	1
FUNasv319	139	1
FUNasv321	105	3
FUNasv326	95	1
FUNasv328	147	1
FUNasv330	95	3
FUNasv332	24	1
FUNasv335	100	1
FUNasv336	10	2
FUNasv338	140	1
FUNasv339	94	1
FUNasv340	94	3
FUNasv344	13	3
FUNasv345	105	3
FUNasv346	94	1
FUNasv348	178	3
FUNasv349	100	1
FUNasv350	2	2
FUNasv354	105	3
FUNasv358	138	1
FUNasv359	170	3
FUNasv360	100	1
FUNasv363	94	3
FUNasv368	112	1
FUNasv369	105	3
FUNasv375	84	3
FUNasv376	170	3
FUNasv377	130	1
FUNasv381	60	1
FUNasv382	105	3
FUNasv384	62	1
FUNasv385	105	3
FUNasv388	95	3
FUNasv389	94	1
FUNasv393	8	3
FUNasv396	95	3
FUNasv399	164	3
FUNasv404	19	1
FUNasv407	100	1
FUNasv416	60	1
FUNasv417	172	3
FUNasv419	90	1
FUNasv422	105	3
FUNasv423	5	2
FUNasv424	18	1
FUNasv428	95	1
FUNasv429	95	1
FUNasv435	95	3
FUNasv436	95	3
FUNasv440	94	1
FUNasv446	28	3
FUNasv450	41	1
FUNasv459	91	3
FUNasv460	61	3
FUNasv464	95	1
FUNasv465	62	1
FUNasv466	10	2
FUNasv468	3	2
FUNasv470	125	1
FUNasv471	41	3
FUNasv476	94	3
FUNasv478	100	1
FUNasv484	95	3
FUNasv492	22	1
FUNasv497	94	3
FUNasv499	123	3
FUNasv500	90	1
FUNasv504	10	2
FUNasv505	95	3
FUNasv507	175	1
FUNasv518	105	3
FUNasv523	60	1
FUNasv530	90	1
FUNasv534	10	1
FUNasv535	3	2
FUNasv539	95	3
FUNasv545	125	1
FUNasv552	2	1
FUNasv561	94	3
FUNasv562	95	3
FUNasv571	62	1
FUNasv575	2	1
FUNasv589	22	1
FUNasv594	105	3
FUNasv595	95	3
