nodes_id	degree	modularity
BACasv533	11	3
BACasv562	98	3
BACasv596	33	1
BACasv637	27	3
BACasv669	19	2
BACasv672	14	2
BACasv726	13	2
BACasv797	33	1
BACasv871	33	1
BACasv927	38	1
BACasv936	33	1
BACasv937	33	1
BACasv1019	33	1
FUNasv2	92	3
FUNasv3	52	3
FUNasv5	87	3
FUNasv6	98	3
FUNasv7	26	2
FUNasv8	9	2
FUNasv9	15	2
FUNasv10	13	2
FUNasv11	88	2
FUNasv12	103	2
FUNasv14	92	3
FUNasv16	16	2
FUNasv17	29	2
FUNasv19	10	2
FUNasv20	11	2
FUNasv22	42	2
FUNasv23	28	2
FUNasv24	96	2
FUNasv27	28	3
FUNasv28	47	3
FUNasv29	93	3
FUNasv30	97	2
FUNasv31	108	3
FUNasv32	87	3
FUNasv34	89	3
FUNasv35	89	3
FUNasv36	56	2
FUNasv38	99	3
FUNasv39	35	3
FUNasv40	100	3
FUNasv41	19	2
FUNasv43	26	2
FUNasv44	91	2
FUNasv45	95	2
FUNasv47	27	3
FUNasv51	89	2
FUNasv52	96	2
FUNasv53	27	2
FUNasv54	16	2
FUNasv55	96	3
FUNasv58	26	2
FUNasv61	46	2
FUNasv62	98	2
FUNasv63	96	3
FUNasv66	32	2
FUNasv67	41	2
FUNasv73	16	2
FUNasv75	54	3
FUNasv76	12	2
FUNasv77	48	2
FUNasv80	44	2
FUNasv85	68	2
FUNasv86	97	3
FUNasv87	94	3
FUNasv89	56	2
FUNasv90	38	3
FUNasv91	94	3
FUNasv96	12	2
FUNasv97	8	2
FUNasv98	110	3
FUNasv101	66	2
FUNasv102	108	2
FUNasv103	99	3
FUNasv116	10	2
FUNasv132	98	3
FUNasv138	19	3
FUNasv139	36	3
FUNasv141	90	3
FUNasv143	129	3
FUNasv156	92	3
FUNasv158	44	3
FUNasv163	104	3
FUNasv166	15	2
FUNasv170	82	3
FUNasv172	20	3
FUNasv173	48	2
FUNasv175	97	3
FUNasv176	25	3
FUNasv182	89	2
FUNasv186	102	3
FUNasv189	38	1
FUNasv192	51	3
FUNasv196	27	2
FUNasv203	65	3
FUNasv207	93	3
FUNasv211	19	2
FUNasv214	103	3
FUNasv216	63	3
FUNasv218	41	2
FUNasv219	19	2
FUNasv220	104	3
FUNasv224	95	2
FUNasv227	102	3
FUNasv229	116	3
FUNasv233	21	2
FUNasv251	51	2
FUNasv254	98	3
FUNasv255	28	2
FUNasv257	22	2
FUNasv263	18	2
FUNasv276	28	2
FUNasv277	91	3
FUNasv282	20	2
FUNasv283	4	3
FUNasv286	117	3
FUNasv291	65	2
FUNasv295	111	3
FUNasv296	121	3
FUNasv301	117	3
FUNasv304	21	2
FUNasv310	39	2
FUNasv317	41	2
FUNasv325	39	2
FUNasv334	13	3
FUNasv347	14	2
FUNasv348	31	2
FUNasv364	65	2
FUNasv370	8	2
FUNasv371	47	2
FUNasv372	61	2
FUNasv379	39	2
FUNasv409	33	1
FUNasv413	36	3
FUNasv419	61	2
FUNasv485	61	2
FUNasv491	7	2
FUNasv501	39	2
FUNasv508	33	1
FUNasv515	61	2
FUNasv544	65	2
FUNasv581	33	1
FUNasv630	65	2
FUNasv648	33	1
FUNasv649	33	1
FUNasv706	33	1
FUNasv729	33	1
FUNasv730	33	1
FUNasv731	33	1
FUNasv763	33	1
ProASV1	33	1
ProASV2	7	2
ProASV14	33	1
ProASV25	33	1
ProASV32	6	2
ProASV38	34	3
ProASV39	21	2
ProASV41	27	2
ProASV45	6	2
ProASV48	10	2
ProASV56	33	1
ProASV90	21	2
ProASV91	16	2
ProASV95	8	2
ProASV97	11	2
ProASV101	20	2
ProASV105	33	1
ProASV107	24	2
ProASV115	34	2
ProASV139	33	1
ProASV143	11	2
ProASV149	33	1
ProASV156	33	1
ProASV164	24	2
ProASV168	25	2
ProASV182	19	3
ProASV199	38	3
ProASV215	8	2
ProASV221	6	2
ProASV225	33	1
ProASV227	17	2
ProASV238	7	2
ProASV242	22	2
ProASV244	17	2
ProASV248	18	2
ProASV250	10	2
ProASV252	10	2
Rhabditis	13	2
Cephalobus	53	3
Acrobeloides	7	2
Prismatolaimus	14	2
Rhabdolaimus	30	2
Filenchus	12	2
Ditylenchus	11	2
Aphelenchus	30	2
Aporcelaimellus	12	2
