nodes_id	degree	modularity
FUNasv90	31	3
FUNasv91	163	1
FUNasv92	171	3
FUNasv93	207	1
FUNasv96	11	3
FUNasv98	194	3
FUNasv101	112	1
FUNasv102	195	1
FUNasv103	171	1
FUNasv106	217	3
FUNasv107	225	1
FUNasv112	183	3
FUNasv117	217	3
FUNasv118	212	1
FUNasv120	221	3
FUNasv122	195	3
FUNasv123	207	1
FUNasv124	215	1
FUNasv125	200	1
FUNasv127	215	1
FUNasv128	212	1
FUNasv129	209	1
FUNasv130	207	1
FUNasv132	195	2
FUNasv136	205	1
FUNasv138	13	3
FUNasv140	17	3
FUNasv141	169	1
FUNasv145	219	3
FUNasv146	123	1
FUNasv151	221	1
FUNasv154	220	3
FUNasv156	167	3
FUNasv167	210	3
FUNasv169	192	1
FUNasv170	155	1
FUNasv173	93	1
FUNasv175	189	1
FUNasv176	19	3
FUNasv178	4	2
FUNasv180	212	1
FUNasv182	171	1
FUNasv184	200	1
FUNasv185	217	3
FUNasv187	215	1
FUNasv188	165	3
FUNasv192	101	1
FUNasv196	33	1
FUNasv197	107	3
FUNasv201	225	1
FUNasv207	174	1
FUNasv212	191	1
FUNasv215	75	3
FUNasv218	86	1
FUNasv219	41	1
FUNasv220	209	3
FUNasv221	76	2
FUNasv224	176	1
FUNasv227	203	3
FUNasv230	187	1
FUNasv235	217	3
FUNasv237	126	3
FUNasv238	46	2
FUNasv239	83	1
FUNasv241	119	1
FUNasv243	119	1
FUNasv244	3	1
FUNasv250	107	3
FUNasv251	66	1
FUNasv252	191	1
FUNasv254	189	1
FUNasv255	72	1
FUNasv256	46	2
FUNasv257	36	1
FUNasv259	193	1
FUNasv263	14	2
FUNasv269	170	1
FUNasv270	207	1
FUNasv272	183	1
FUNasv276	24	2
FUNasv278	74	3
FUNasv282	13	1
FUNasv283	6	1
FUNasv288	62	3
FUNasv289	202	1
FUNasv295	198	1
FUNasv300	170	3
FUNasv308	127	3
FUNasv319	210	3
FUNasv328	221	1
FUNasv330	19	2
FUNasv332	49	2
FUNasv346	210	3
FUNasv347	11	3
FUNasv349	56	2
FUNasv353	87	1
FUNasv355	217	3
FUNasv365	120	1
FUNasv378	15	3
FUNasv406	24	1
FUNasv422	76	2
FUNasv427	11	1
FUNasv432	127	3
FUNasv434	46	2
FUNasv461	132	3
FUNasv463	132	3
FUNasv467	136	3
FUNasv507	100	3
FUNasv510	49	2
FUNasv529	49	2
FUNasv541	43	3
FUNasv562	49	2
FUNasv580	46	2
FUNasv584	46	2
FUNasv586	49	2
FUNasv610	49	2
FUNasv616	100	3
FUNasv625	49	2
FUNasv634	49	2
FUNasv643	132	3
FUNasv666	49	2
FUNasv703	49	2
ProASV17	49	2
ProASV32	39	2
ProASV39	12	1
ProASV41	27	1
ProASV65	49	2
ProASV67	6	1
ProASV85	49	2
ProASV87	100	3
ProASV90	17	2
ProASV91	11	3
ProASV95	8	3
ProASV97	8	3
ProASV107	18	2
ProASV115	23	3
ProASV118	79	1
ProASV144	7	2
ProASV155	6	1
ProASV159	49	2
ProASV164	22	2
ProASV168	19	2
ProASV182	19	3
ProASV191	100	3
ProASV210	18	1
ProASV215	11	2
ProASV238	8	1
ProASV242	36	1
ProASV244	14	3
ProASV246	5	3
ProASV247	64	1
ProASV248	12	1
ProASV253	117	1
ProASV254	100	3
Cephalobus	93	3
Acrobeloides	5	2
Prismatolaimus	19	1
Rhabdolaimus	23	2
Ditylenchus	7	2
Aphelenchus	46	1
