nodes_id	degree	modularity
BACasv700	127	2
BACasv706	34	3
BACasv713	83	2
BACasv714	127	2
BACasv715	82	1
BACasv719	68	3
BACasv720	109	3
BACasv721	26	4
BACasv730	83	2
BACasv731	127	2
BACasv732	65	1
BACasv733	33	3
BACasv734	65	1
BACasv735	68	3
BACasv736	65	1
BACasv737	65	1
BACasv738	83	2
BACasv743	17	4
BACasv753	83	2
BACasv756	65	1
BACasv757	127	2
BACasv758	66	3
BACasv759	15	4
BACasv760	65	1
BACasv761	127	2
BACasv763	68	3
BACasv768	58	3
BACasv777	83	2
BACasv778	108	3
BACasv779	151	3
BACasv780	101	2
BACasv781	65	1
BACasv782	127	2
BACasv783	65	1
BACasv784	127	2
BACasv785	65	1
BACasv799	83	2
BACasv805	73	3
BACasv806	65	1
BACasv807	121	3
BACasv808	65	1
BACasv809	5	4
BACasv810	65	1
BACasv811	83	2
BACasv812	33	3
BACasv813	65	1
BACasv814	65	1
BACasv815	65	1
BACasv816	65	1
BACasv838	83	2
BACasv841	83	2
BACasv847	65	1
BACasv848	65	1
BACasv849	65	1
BACasv850	33	3
BACasv852	59	3
BACasv861	15	4
BACasv870	65	1
BACasv873	83	2
BACasv874	83	2
BACasv875	65	1
BACasv876	71	3
BACasv877	65	1
BACasv878	74	3
BACasv879	65	1
BACasv882	59	3
BACasv887	71	3
BACasv908	65	1
BACasv909	65	1
BACasv910	65	1
BACasv911	65	1
BACasv945	107	2
BACasv946	65	1
BACasv947	65	1
BACasv948	65	1
BACasv949	65	1
BACasv950	33	3
BACasv974	83	2
BACasv977	83	2
BACasv978	65	1
BACasv979	65	1
BACasv980	65	1
BACasv1000	65	1
BACasv1001	65	1
BACasv1002	65	1
BACasv1003	82	1
BACasv1004	65	1
BACasv1005	11	3
BACasv1009	34	3
BACasv1021	83	2
BACasv1022	65	1
BACasv1023	33	3
