nodes_id	degree	modularity
BACasv256	63	3
BACasv257	14	3
BACasv258	51	3
BACasv259	47	3
BACasv262	120	2
BACasv263	142	2
BACasv272	45	3
BACasv273	40	3
BACasv274	142	2
BACasv275	134	2
BACasv277	39	3
BACasv278	53	3
BACasv279	110	2
BACasv280	116	2
BACasv282	139	2
BACasv283	57	3
BACasv288	43	3
BACasv289	116	2
BACasv290	53	3
BACasv293	50	2
BACasv294	10	3
BACasv298	48	3
BACasv302	59	3
BACasv303	129	2
BACasv307	14	3
BACasv310	40	3
BACasv312	109	3
BACasv313	116	2
BACasv315	103	1
BACasv320	58	2
BACasv327	110	2
BACasv328	39	1
BACasv333	125	2
BACasv334	113	2
BACasv335	59	3
BACasv337	9	2
BACasv339	116	2
BACasv340	7	3
BACasv341	30	3
BACasv342	109	2
BACasv343	134	2
BACasv345	86	2
BACasv346	87	2
BACasv347	21	3
BACasv349	110	2
BACasv350	51	3
BACasv352	56	3
BACasv353	116	2
BACasv354	60	3
BACasv355	58	3
BACasv360	68	2
BACasv362	48	3
BACasv364	72	3
BACasv369	48	3
BACasv370	17	3
BACasv371	86	2
BACasv375	110	2
BACasv376	112	2
BACasv377	71	2
BACasv378	143	2
BACasv380	16	3
BACasv383	53	3
BACasv386	15	3
BACasv387	32	3
BACasv390	53	3
BACasv391	139	2
BACasv392	146	2
BACasv393	121	2
BACasv395	15	3
BACasv400	68	2
BACasv402	40	3
BACasv403	20	3
BACasv404	99	2
BACasv406	32	3
BACasv407	42	3
BACasv408	8	3
BACasv414	108	2
BACasv416	108	2
BACasv417	81	2
BACasv418	126	2
BACasv419	68	1
BACasv420	35	3
BACasv422	51	3
BACasv424	15	3
BACasv432	31	2
BACasv433	72	2
BACasv434	49	1
BACasv435	41	3
BACasv436	54	3
BACasv437	61	3
BACasv443	65	3
BACasv444	42	2
BACasv445	116	2
BACasv446	50	1
BACasv452	68	2
BACasv453	110	2
BACasv456	34	2
BACasv457	139	2
BACasv458	142	2
BACasv464	142	2
BACasv465	69	2
BACasv468	127	2
BACasv472	116	2
BACasv473	47	1
BACasv474	68	1
BACasv475	71	2
BACasv478	37	3
BACasv479	48	3
BACasv485	112	2
BACasv489	91	2
BACasv491	48	3
BACasv499	142	2
BACasv503	72	2
BACasv504	47	1
BACasv508	112	2
BACasv509	65	2
BACasv510	126	2
BACasv513	32	3
BACasv515	32	2
BACasv518	116	2
BACasv519	47	1
BACasv520	47	1
BACasv521	91	2
BACasv527	26	3
BACasv528	57	3
BACasv530	91	2
BACasv534	112	2
BACasv535	46	3
BACasv538	72	2
BACasv539	91	2
BACasv545	27	3
BACasv550	26	3
BACasv551	116	2
BACasv552	69	2
BACasv553	87	2
BACasv554	47	1
BACasv555	91	2
BACasv557	46	3
BACasv558	38	3
BACasv565	24	3
BACasv566	116	2
BACasv567	34	2
BACasv568	47	1
BACasv586	27	3
BACasv588	34	2
BACasv590	110	2
BACasv592	87	2
BACasv593	72	2
BACasv594	107	2
BACasv595	38	3
BACasv605	21	3
BACasv607	72	2
BACasv614	79	3
BACasv616	35	3
BACasv617	87	2
BACasv618	109	2
BACasv619	67	2
BACasv627	36	3
BACasv639	116	2
BACasv640	69	2
BACasv651	110	2
BACasv654	71	2
BACasv655	112	2
BACasv656	34	2
BACasv657	68	1
BACasv659	24	3
BACasv661	72	2
BACasv663	103	1
BACasv664	47	1
BACasv668	23	3
BACasv676	75	2
BACasv679	11	3
BACasv680	69	2
BACasv681	61	1
BACasv682	68	1
BACasv684	40	3
BACasv685	48	3
BACasv692	71	2
BACasv699	41	3
BACasv705	72	2
BACasv706	68	1
BACasv707	47	1
BACasv715	34	2
BACasv718	47	1
BACasv719	87	2
BACasv720	139	2
BACasv721	32	3
BACasv735	69	2
BACasv739	72	2
BACasv740	47	1
BACasv741	47	1
BACasv743	15	3
BACasv754	32	2
BACasv758	73	2
BACasv763	87	2
BACasv765	72	2
BACasv766	47	1
BACasv767	72	2
BACasv768	67	2
BACasv778	112	2
BACasv779	110	2
BACasv780	68	2
BACasv787	47	1
BACasv792	8	3
BACasv803	9	2
BACasv805	82	2
BACasv807	108	2
BACasv818	47	1
BACasv819	47	1
BACasv820	47	1
BACasv821	72	2
BACasv822	47	1
BACasv823	81	2
BACasv839	32	2
BACasv856	47	1
BACasv857	47	1
BACasv858	47	1
BACasv876	79	2
BACasv884	65	2
BACasv885	47	1
BACasv886	47	1
BACasv887	79	2
BACasv888	47	1
BACasv912	72	2
BACasv913	47	1
BACasv914	61	1
BACasv915	103	1
BACasv916	47	1
BACasv917	47	1
BACasv945	71	2
BACasv953	103	1
BACasv954	47	1
BACasv955	47	1
BACasv956	61	1
BACasv976	32	2
BACasv983	47	1
BACasv984	47	1
BACasv985	72	2
BACasv1003	34	2
BACasv1007	47	1
BACasv1008	47	1
BACasv1009	68	1
BACasv1025	103	1
BACasv1026	47	1
BACasv1027	47	1
