	FUNasv2	FUNasv5	FUNasv6	FUNasv7	FUNasv9	FUNasv10	FUNasv11	FUNasv12	FUNasv13	FUNasv14	FUNasv16	FUNasv18	FUNasv24	FUNasv27	FUNasv29	FUNasv30	FUNasv32	FUNasv33	FUNasv34	FUNasv35	FUNasv38	FUNasv40	FUNasv41	FUNasv43	FUNasv44	FUNasv45	FUNasv49	FUNasv51	FUNasv52	FUNasv53	FUNasv55	FUNasv58	FUNasv62	FUNasv63	FUNasv67	FUNasv68	FUNasv71	FUNasv75	FUNasv76	FUNasv78	FUNasv81	FUNasv85	FUNasv86	FUNasv87	FUNasv88	FUNasv89	FUNasv91	FUNasv92	FUNasv93	FUNasv98	FUNasv101	FUNasv102	FUNasv103	FUNasv106	FUNasv107	FUNasv112	FUNasv117	FUNasv118	FUNasv120	FUNasv122	FUNasv123	FUNasv124	FUNasv125	FUNasv127	FUNasv128	FUNasv129	FUNasv130	FUNasv132	FUNasv136	FUNasv138	FUNasv140	FUNasv141	FUNasv145	FUNasv146	FUNasv151	FUNasv154	FUNasv156	FUNasv167	FUNasv169	FUNasv175	FUNasv176	FUNasv180	FUNasv182	FUNasv184	FUNasv185	FUNasv187	FUNasv192	FUNasv197	FUNasv201	FUNasv207	FUNasv212	FUNasv220	FUNasv221	FUNasv224	FUNasv227	FUNasv230	FUNasv235	FUNasv237	FUNasv238	FUNasv241	FUNasv243	FUNasv250	FUNasv252	FUNasv254	FUNasv256	FUNasv257	FUNasv259	FUNasv269	FUNasv270	FUNasv272	FUNasv276	FUNasv289	FUNasv295	FUNasv300	FUNasv308	FUNasv319	FUNasv328	FUNasv330	FUNasv332	FUNasv346	FUNasv353	FUNasv355	FUNasv365	FUNasv378	FUNasv406	FUNasv422	FUNasv427	FUNasv432	FUNasv434	FUNasv461	FUNasv463	FUNasv467	FUNasv507	FUNasv529	FUNasv580	FUNasv584	FUNasv610	FUNasv616	FUNasv643
FUNasv53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.976190476190476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.738095238095238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FUNasv55	0.904761904761905	0.857142857142857	0.833333333333333	0	0	0	-0.730552019767088	0.80952380952381	0	0.904761904761905	0	0	-0.857142857142857	0	0	0	0.857142857142857	0.80511756018254	0.857142857142857	0.850314645958414	0.904761904761905	0.904761904761905	0	0	-0.761904761904762	0.898219696434944	0.902707567477393	0	-0.880952380952381	0	0	0	0.80952380952381	0.880952380952381	0	0.761904761904762	0.86248869203413	0	0	0.86248869203413	0.714285714285714	0.714285714285714	0.833333333333333	0.785714285714286	0	-0.80952380952381	-0.761904761904762	0.778457070243618	0.938590635448906	0.785714285714286	0	0.80952380952381	0	0.786386748619354	0.913223320977314	0.853912563829967	0.786386748619354	0.837121377562538	0.86248869203413	0	0.938590635448906	0.86248869203413	0.887856006505722	0.86248869203413	0.837121377562538	0.786386748619354	0.938590635448906	-0.904761904761905	0.913223320977314	0	0	0.756322556535113	0.837121377562538	0	0.811754063090946	0.86248869203413	0	0.761019434147762	0.87831006565368	0.829515062006253	0	0.837121377562538	-0.738095238095238	0.887856006505722	0.786386748619354	0.86248869203413	0	0.87287156094397	0.913223320977314	-0.898219696434944	0.811754063090946	0.880952380952381	0	-0.785714285714286	0.780720058358827	0.829515062006253	0.786386748619354	0.84559432466447	0	0	0	0.87287156094397	0.811754063090946	0	0	0	0	0	0.938590635448906	0	0	0.913223320977314	0.927105069301107	0	0.791039852105472	0.761019434147762	0.811754063090946	0	0	0.761019434147762	0	0.786386748619354	0	0	0	0	0	0.791039852105472	0	0	0	0.763762615825973	0	0	0	0	0	0	0
FUNasv58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.976190476190476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.714285714285714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FUNasv62	0.761904761904762	0.80952380952381	0.738095238095238	0	0	0	-0.910195959054077	0.928571428571429	0	0.833333333333333	0	0	-0.857142857142857	0	0	0.857142857142857	0.80952380952381	0.80511756018254	0.738095238095238	0.814385858101016	0	0.738095238095238	0	0	-0.80952380952381	0.874267171196679	0.853912563829967	-0.857142857142857	-0.833333333333333	0	0.80952380952381	0	0	0.761904761904762	-0.902707567477393	0	0.913223320977314	0	0	0.913223320977314	0	0.952380952380952	0	0.785714285714286	0.862290908577547	-0.714285714285714	-0.738095238095238	0.802409595481884	0.913223320977314	0.80952380952381	0.952380952380952	0.857142857142857	-0.761904761904762	0.761019434147762	0.86248869203413	0.780720058358827	0.761019434147762	0.86248869203413	0.811754063090946	0.80511756018254	0.913223320977314	0.913223320977314	0.913223320977314	0.913223320977314	0.86248869203413	0.86248869203413	0.913223320977314	0	0.938590635448906	0	0	0.829515062006253	0.761019434147762	0	0.761019434147762	0.786386748619354	0	0.710284805204577	0.80511756018254	0.853912563829967	0	0.86248869203413	-0.904761904761905	0.913223320977314	0.761019434147762	0.913223320977314	-0.718575757147955	0.791039852105472	0.86248869203413	-0.850314645958414	0.86248869203413	0.80952380952381	0	-0.904761904761905	0.756322556535113	0.80511756018254	0.761019434147762	0.763762615825973	0	0	0	0.791039852105472	0.86248869203413	0	0	-0.857142857142857	0.710284805204577	0.850314645958414	0.913223320977314	0.853912563829967	0	0.887856006505722	0.902707567477393	0.7319250547114	0	0.710284805204577	0.761019434147762	0	0	0.710284805204577	0	0.761019434147762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FUNasv63	0.880952380952381	0.785714285714286	0	0	0	0	0	0.880952380952381	0.756322556535113	0.761904761904762	0	0	0	0	-0.738095238095238	0	0.785714285714286	0.902707567477393	0.904761904761905	0.898219696434944	0.880952380952381	0.761904761904762	0	0	-0.785714285714286	0.742528282386221	0.853912563829967	0	-0.738095238095238	0	0.880952380952381	0	0.761904761904762	0	0	0.880952380952381	0.86248869203413	-0.761904761904762	0	0.86248869203413	0.880952380952381	0.714285714285714	0.880952380952381	0	0	-0.833333333333333	0	0.934148484292342	0.938590635448906	0	0	0.880952380952381	0	0.786386748619354	0.913223320977314	0.95150257112482	0.786386748619354	0.837121377562538	0.86248869203413	0.7319250547114	0.938590635448906	0.86248869203413	0.887856006505722	0.86248869203413	0.837121377562538	0.786386748619354	0.938590635448906	-0.952380952380952	0.913223320977314	0	0	0	0.837121377562538	0.826362120720149	0.811754063090946	0.86248869203413	0	0.761019434147762	0.975900072948533	0.7319250547114	0	0.837121377562538	0	0.887856006505722	0.786386748619354	0.86248869203413	-0.778457070243618	0.87287156094397	0.913223320977314	-0.922172221673209	0.811754063090946	0.714285714285714	0	0	0	0.780720058358827	0.786386748619354	0.84559432466447	0	0	0	0.87287156094397	0.811754063090946	0.857142857142857	0	0	0	0.766480807624486	0.938590635448906	0.707527552887687	0	0.913223320977314	0.829515062006253	0	0.791039852105472	0.761019434147762	0.811754063090946	0	0	0.761019434147762	0	0.786386748619354	0	0	0	0	0	0.791039852105472	0	0	0	0.763762615825973	0	0	0	0	0	0	0
FUNasv67	0	0	0	0	0	-0.7319250547114	0.859041213929178	-0.780720058358827	0	-0.707527552887687	0.7319250547114	0	0.707527552887687	0	0	-0.756322556535113	0	0	0	0	0	0	0	0	0.707527552887687	-0.760865075194415	0	0.780720058358827	0	0	0	0	-0.902707567477393	0	0	0	-0.779812867365055	0	0	-0.779812867365055	0	-0.902707567477393	0	-0.707527552887687	-0.822225161903642	0	0	0	0	0	-0.95150257112482	0	0	0	0	0	0	0	0	0	0	-0.779812867365055	-0.779812867365055	-0.779812867365055	0	-0.779812867365055	0	0	-0.779812867365055	0	0	-0.8	0	0	0	0	0	0	0	0	0	0	0.87831006565368	-0.779812867365055	0	-0.779812867365055	0	0	0	0	-0.779812867365055	0	0	0.780720058358827	0	0	0	0	0	0	0	0	-0.779812867365055	0	0	0.95150257112482	0	-0.785409109878106	0	-0.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FUNasv68	0.80952380952381	0.714285714285714	0	0	0	0	0	0.738095238095238	0.780720058358827	0	0	0	-0.714285714285714	0	-0.80952380952381	0.738095238095238	0.714285714285714	0.829515062006253	0.833333333333333	0.754504545005353	0.928571428571429	0	0	0	-0.761904761904762	0	0.780720058358827	-0.714285714285714	-0.761904761904762	0	0.761904761904762	0	0	0.880952380952381	0	0	0.786386748619354	-0.785714285714286	0	0.786386748619354	0.904761904761905	0	0.904761904761905	0	0	-0.714285714285714	0	0.790433332862751	0.811754063090946	0	0	0.857142857142857	-0.80952380952381	0.761019434147762	0.887856006505722	0.80511756018254	0.761019434147762	0.86248869203413	0.786386748619354	0.707527552887687	0.811754063090946	0.786386748619354	0.710284805204577	0.786386748619354	0.86248869203413	0.761019434147762	0.811754063090946	-0.928571428571429	0.761019434147762	0	0	0	0.86248869203413	0.898219696434944	0.938590635448906	0.913223320977314	-0.833333333333333	0.837121377562538	0.853912563829967	0.756322556535113	0	0.86248869203413	0	0.710284805204577	0.761019434147762	0.786386748619354	0	0	0.887856006505722	-0.790433332862751	0	0	0.763762615825973	0	0	0.756322556535113	0.761019434147762	0	0.732588631506546	0.791039852105472	0.791039852105472	0	0	0.976190476190476	0.732588631506546	0	0.811754063090946	0.742528282386221	0.811754063090946	0.780720058358827	0	0.761019434147762	0.707527552887687	0.80511756018254	0	0.837121377562538	0.938590635448906	0	0	0.837121377562538	0.87287156094397	0.761019434147762	0.84559432466447	0	0	0.763762615825973	0	0	0.732588631506546	0	0	0.736485379546474	0	0	0.732588631506546	0.732588631506546	0	0	0
FUNasv71	0.938590635448906	0.938590635448906	0.710284805204577	0	0	0	-0.931468031085285	0.913223320977314	0.779812867365055	0.938590635448906	0	0	-0.913223320977314	0	0	0.887856006505722	0.938590635448906	0.961769203083567	0.938590635448906	0.918708195043021	0.761019434147762	0.735652119676169	0	0	-0.913223320977314	0.944227867127549	0.961769203083567	-0.887856006505722	-0.913223320977314	0	0.86248869203413	0	0.913223320977314	0.86248869203413	-0.779812867365055	0.786386748619354	0	-0.761019434147762	0	1	0.710284805204577	0.849805034798334	0.710284805204577	0.761019434147762	0.867668850873964	-0.875172349269926	-0.786386748619354	0.816629506704908	0.918918918918919	0.710284805204577	0.875172349269926	0.837121377562538	-0.761019434147762	0.756756756756757	0.891891891891892	0.831800391856058	0.756756756756757	0.972972972972973	0.783783783783784	0.727825342874051	0.918918918918919	1	0.918918918918919	1	0.972972972972973	0.972972972972973	0.918918918918919	-0.837121377562538	0.972972972972973	0	0	0.883787916347062	0.756756756756757	0.829389342747172	0.837837837837838	0.810810810810811	-0.710284805204577	0.72972972972973	0.883787916347062	0.935775440838066	0	0.972972972972973	-0.913223320977314	0.918918918918919	0.756756756756757	1	-0.867668850873964	0.726547742148871	0.891891891891892	-0.842149178789436	0.891891891891892	0.735652119676169	0	-0.913223320977314	0.727825342874051	0.935775440838066	0.756756756756757	0	0	0.84279538089269	0.84279538089269	0.726547742148871	0.891891891891892	0.786386748619354	0	-0.722968462440373	0.810810810810811	0.918708195043021	0.918918918918919	0.909781678592564	0	0.864864864864865	0.883787916347062	0.727825342874051	0	0.72972972972973	0.837837837837838	0	0	0.72972972972973	0	0.756756756756757	0.78467156152078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FUNasv75	-0.833333333333333	-0.785714285714286	0	0	0	0	0	0	-0.975900072948533	-0.714285714285714	0	0	0	0.738095238095238	0	0	-0.785714285714286	-0.87831006565368	-0.904761904761905	-0.790433332862751	0	0	0.833333333333333	0	0	0	-0.7319250547114	0	0	0	0	0	0	-0.761904761904762	0	-0.785714285714286	-0.761019434147762	0	0	-0.761019434147762	0	0	0	0	0	0.761904761904762	0	0	0	0	0	0	0	0	0	0	0	-0.786386748619354	0	0	0	-0.761019434147762	0	-0.761019434147762	-0.786386748619354	-0.735652119676169	0	0.80952380952381	0	0	0	0	0	-0.97007727214974	0	0	0	0	-0.756322556535113	-0.707527552887687	0	-0.786386748619354	0	0	0	-0.761019434147762	0.826362120720149	0	0	0	0	0	0	0	0	-0.707527552887687	0	0	0	-0.791039852105472	-0.791039852105472	0	0	-0.738095238095238	0	0	0	0	0	0	-0.80511756018254	0	0	0	0	0	0	-0.850314645958414	0	0	0	0	-0.736485379546474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FUNasv76	0	0	0	0	-0.952380952380952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.763762615825973	0.763762615825973	0	0.732588631506546	0	0	0	0	0.732588631506546	0.763762615825973
FUNasv78	0.938590635448906	0.938590635448906	0.710284805204577	0	0	0	-0.931468031085285	0.913223320977314	0.779812867365055	0.938590635448906	0	0	-0.913223320977314	0	0	0.887856006505722	0.938590635448906	0.961769203083567	0.938590635448906	0.918708195043021	0.761019434147762	0.735652119676169	0	0	-0.913223320977314	0.944227867127549	0.961769203083567	-0.887856006505722	-0.913223320977314	0	0.86248869203413	0	0.913223320977314	0.86248869203413	-0.779812867365055	0.786386748619354	1	-0.761019434147762	0	0	0.710284805204577	0.849805034798334	0.710284805204577	0.761019434147762	0.867668850873964	-0.875172349269926	-0.786386748619354	0.816629506704908	0.918918918918919	0.710284805204577	0.875172349269926	0.837121377562538	-0.761019434147762	0.756756756756757	0.891891891891892	0.831800391856058	0.756756756756757	0.972972972972973	0.783783783783784	0.727825342874051	0.918918918918919	1	0.918918918918919	1	0.972972972972973	0.972972972972973	0.918918918918919	-0.837121377562538	0.972972972972973	0	0	0.883787916347062	0.756756756756757	0.829389342747172	0.837837837837838	0.810810810810811	-0.710284805204577	0.72972972972973	0.883787916347062	0.935775440838066	0	0.972972972972973	-0.913223320977314	0.918918918918919	0.756756756756757	1	-0.867668850873964	0.726547742148871	0.891891891891892	-0.842149178789436	0.891891891891892	0.735652119676169	0	-0.913223320977314	0.727825342874051	0.935775440838066	0.756756756756757	0	0	0.84279538089269	0.84279538089269	0.726547742148871	0.891891891891892	0.786386748619354	0	-0.722968462440373	0.810810810810811	0.918708195043021	0.918918918918919	0.909781678592564	0	0.864864864864865	0.883787916347062	0.727825342874051	0	0.72972972972973	0.837837837837838	0	0	0.72972972972973	0	0.756756756756757	0.78467156152078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FUNasv81	0	0	0.738095238095238	0	0	0	0	0.761904761904762	0	0	0	0	0	0	-0.904761904761905	0	0	0.756322556535113	0.714285714285714	0.754504545005353	0.857142857142857	0.761904761904762	0	0	0	0	0	0	0	0	0.714285714285714	0	0	0.880952380952381	0	0.904761904761905	0.710284805204577	0	0	0.710284805204577	0	0	0.928571428571429	0	0	0	0	0.922172221673209	0.837121377562538	0.785714285714286	0	0.857142857142857	-0.761904761904762	0.887856006505722	0.86248869203413	0.902707567477393	0.887856006505722	0.735652119676169	0.913223320977314	0.87831006565368	0.837121377562538	0.710284805204577	0.786386748619354	0.710284805204577	0.735652119676169	0	0.837121377562538	-0.857142857142857	0.761019434147762	0	0	0	0.938590635448906	0	0.86248869203413	0.913223320977314	-0.857142857142857	0.913223320977314	0.87831006565368	0	-0.714285714285714	0.735652119676169	0	0.786386748619354	0.887856006505722	0.710284805204577	0	0.763762615825973	0.86248869203413	-0.826362120720149	0.761019434147762	0.738095238095238	0	0	0.780720058358827	0	0.887856006505722	0.791039852105472	0	0	0	0.763762615825973	0.761019434147762	0.928571428571429	0	0	0.786386748619354	0.730552019767088	0.837121377562538	0.707527552887687	0	0.86248869203413	0.7319250547114	0.853912563829967	0.84559432466447	0.913223320977314	0.86248869203413	0	0	0.913223320977314	0	0.887856006505722	0	0	0	0	0	0.84559432466447	0	0.763762615825973	0.763762615825973	0.87287156094397	0.732588631506546	0	0	0	0	0.732588631506546	0.763762615825973
FUNasv85	0.714285714285714	0	0	0	0	0	-0.790433332862751	0.952380952380952	0	0.714285714285714	0	0	-0.738095238095238	0	0	0.833333333333333	0	0.7319250547114	0	0	0	0	0	0	-0.833333333333333	0.766480807624486	0.829515062006253	-0.761904761904762	-0.761904761904762	0	0.714285714285714	0	0.952380952380952	0.714285714285714	-0.902707567477393	0	0.849805034798334	0	0	0.849805034798334	0	0	0	0	0.874267171196679	-0.761904761904762	0	0.730552019767088	0.824437720326742	0	0.952380952380952	0.833333333333333	0	0	0.748335776911965	0	0	0.773703091383558	0	0.7319250547114	0.824437720326742	0.849805034798334	0.849805034798334	0.849805034798334	0.773703091383558	0.79907040585515	0.824437720326742	0	0.875172349269926	0	0	0.707527552887687	0	0	0	0	0	0	0.707527552887687	0.707527552887687	0	0.773703091383558	-0.80952380952381	0.849805034798334	0	0.849805034798334	0	0.709208143266975	0.748335776911965	-0.850314645958414	0.79907040585515	0	0	-0.785714285714286	0	0.780720058358827	0	0	0	0	0	0.709208143266975	0.79907040585515	0	0	-0.904761904761905	0	0.826362120720149	0.824437720326742	0.80511756018254	0	0.79907040585515	0.756322556535113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FUNasv86	0.761904761904762	0.714285714285714	0.80952380952381	0	0	0	0	0	0	0	0	0	0	0	-0.904761904761905	0	0.714285714285714	0.756322556535113	0.785714285714286	0.790433332862751	0.952380952380952	0.880952380952381	0	0	0	0	0.707527552887687	0	0	0	0.833333333333333	0	0	0.880952380952381	0	0.904761904761905	0.710284805204577	0	0	0.710284805204577	0.928571428571429	0	0	0.714285714285714	0	0	0	0.850314645958414	0.837121377562538	0.785714285714286	0	0.761904761904762	0	0.887856006505722	0.86248869203413	0.902707567477393	0.887856006505722	0.735652119676169	0.913223320977314	0.780720058358827	0.837121377562538	0.710284805204577	0.786386748619354	0.710284805204577	0.735652119676169	0	0.837121377562538	-0.928571428571429	0.761019434147762	0	0	0	0.938590635448906	0.730552019767088	0.86248869203413	0.913223320977314	-0.857142857142857	0.913223320977314	0.87831006565368	0	0	0.735652119676169	0	0.786386748619354	0.887856006505722	0.710284805204577	0	0.763762615825973	0.86248869203413	-0.802409595481884	0.761019434147762	0.80952380952381	0	0	0.829515062006253	0	0.887856006505722	0.791039852105472	0	0	0	0.763762615825973	0.761019434147762	0.857142857142857	0	0	0.786386748619354	0	0.837121377562538	0	0	0.86248869203413	0.780720058358827	0.756322556535113	0.84559432466447	0.913223320977314	0.86248869203413	0	0	0.913223320977314	0	0.887856006505722	0	0	0	0	0	0.84559432466447	0	0.763762615825973	0.763762615825973	0.87287156094397	0.732588631506546	0	0	0	0	0.732588631506546	0.763762615825973
FUNasv87	0.714285714285714	0.761904761904762	0.952380952380952	0	0	0	-0.790433332862751	0	0	0.80952380952381	0	0	-0.785714285714286	0	-0.761904761904762	0.738095238095238	0.761904761904762	0	0	0	0	0.904761904761905	0	0	-0.738095238095238	0.826362120720149	0.756322556535113	-0.714285714285714	-0.761904761904762	0	0.785714285714286	0	0.785714285714286	0	-0.707527552887687	0	0.761019434147762	0	0	0.761019434147762	0	0	0.714285714285714	0	0.826362120720149	0	-0.952380952380952	0	0.761019434147762	0.857142857142857	0	0	-0.738095238095238	0.913223320977314	0.710284805204577	0.7319250547114	0.913223320977314	0.710284805204577	0.86248869203413	0.853912563829967	0.761019434147762	0.761019434147762	0.86248869203413	0.761019434147762	0.710284805204577	0.811754063090946	0.761019434147762	0	0.786386748619354	0	0	0.927105069301107	0.811754063090946	0	0.710284805204577	0.735652119676169	-0.738095238095238	0.86248869203413	0	0.756322556535113	0	0.710284805204577	-0.857142857142857	0.86248869203413	0.913223320977314	0.761019434147762	0	0	0.710284805204577	-0.730552019767088	0.913223320977314	0.928571428571429	0	-0.761904761904762	0.95150257112482	0.80511756018254	0.913223320977314	0	0	0	0	0	0.913223320977314	0	0	0	0.86248869203413	0	0.761019434147762	0.707527552887687	0	0.837121377562538	0.80511756018254	0.780720058358827	0	0.86248869203413	0.710284805204577	0	0	0.86248869203413	0	0.913223320977314	0	0	-0.829515062006253	0	-0.756322556535113	0	0	0	0	0	0	0	0	0	0	0	0
FUNasv88	0.778457070243618	0	0.790433332862751	0	0	0	-0.819277108433735	0.898219696434944	0	0.742528282386221	0	0	-0.754504545005353	0	0	0.922172221673209	0	0.785409109878106	0.742528282386221	0	0	0	0	0	-0.946124746911475	0.77710843373494	0.859041213929178	-0.850314645958414	-0.790433332862751	0	0	0	0.862290908577547	0	-0.822225161903642	0	0.867668850873964	0	0	0.867668850873964	0	0.874267171196679	0	0.826362120720149	0	-0.790433332862751	-0.886243433815812	0.740963855421687	0.765590162535851	0	0.862290908577547	0.778457070243618	-0.826362120720149	0.816629506704908	0.714550818366794	0.711777005827033	0.816629506704908	0.816629506704908	0.765590162535851	0.859041213929178	0.765590162535851	0.867668850873964	0.867668850873964	0.867668850873964	0.816629506704908	0.918708195043021	0.765590162535851	0	0.842149178789436	0	0	0.859041213929178	0.714550818366794	0	0.714550818366794	0	0	0.765590162535851	0	0.736321040510724	0	0.816629506704908	-0.874267171196679	0.867668850873964	0.816629506704908	0.867668850873964	-0.734939759036145	0	0.714550818366794	-0.819277108433735	0.918708195043021	0	0	-0.778457070243618	0.736321040510724	0.90812928329656	0.816629506704908	0	0	0	0	0	0.918708195043021	0	0	0	0.867668850873964	0.921686746987952	0.765590162535851	0.90812928329656	0	0.791109834620379	0	0.834497179245487	0	0.765590162535851	0.714550818366794	0	0	0.765590162535851	0	0.816629506704908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FUNasv89	-0.952380952380952	-0.761904761904762	0	0	0	0	0	-0.857142857142857	-0.707527552887687	-0.80952380952381	0	0	0.738095238095238	0	0	-0.761904761904762	-0.761904761904762	-0.853912563829967	-0.904761904761905	-0.754504545005353	-0.714285714285714	0	0	0	0.928571428571429	-0.802409595481884	-0.95150257112482	0	0.833333333333333	0	-0.80952380952381	0	-0.714285714285714	-0.833333333333333	0	-0.714285714285714	-0.875172349269926	0.761904761904762	0	-0.875172349269926	0	-0.761904761904762	0	0	-0.790433332862751	0	0.714285714285714	0	-0.773703091383558	0	0	-0.738095238095238	0	0	-0.722968462440373	-0.707527552887687	0	-0.824437720326742	0	0	-0.773703091383558	-0.875172349269926	-0.79907040585515	-0.875172349269926	-0.824437720326742	-0.849805034798334	-0.773703091383558	0.761904761904762	-0.849805034798334	0	0	0	0	-0.802409595481884	0	0	0	0	-0.756322556535113	-0.707527552887687	0	-0.824437720326742	0	-0.79907040585515	0	-0.875172349269926	0.730552019767088	0	-0.722968462440373	0.838338383339281	-0.773703091383558	0	0	0	0	-0.927105069301107	0	0	0	-0.709208143266975	-0.709208143266975	0	-0.773703091383558	0	0	0	0	-0.766480807624486	-0.773703091383558	-0.7319250547114	0	-0.722968462440373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FUNasv91	-0.785714285714286	-0.738095238095238	-0.928571428571429	0	0	0	0.754504545005353	-0.714285714285714	0	-0.80952380952381	0	0	0.80952380952381	0	0	-0.833333333333333	-0.738095238095238	0	-0.714285714285714	0	-0.714285714285714	-0.80952380952381	0	0	0.857142857142857	-0.826362120720149	-0.829515062006253	0.738095238095238	0.833333333333333	0	-0.761904761904762	0	-0.738095238095238	0	0	0	-0.786386748619354	0	0	-0.786386748619354	0	0	0	-0.952380952380952	-0.886243433815812	0.714285714285714	0	0	-0.710284805204577	-0.761904761904762	0	0	0.80952380952381	-0.86248869203413	0	0	-0.86248869203413	-0.761019434147762	-0.786386748619354	-0.80511756018254	-0.710284805204577	-0.786386748619354	-0.811754063090946	-0.786386748619354	-0.761019434147762	-0.86248869203413	-0.710284805204577	0	-0.761019434147762	0	0	-0.902707567477393	-0.761019434147762	0	-0.735652119676169	-0.710284805204577	0.714285714285714	-0.837121377562538	0	-0.756322556535113	0	-0.761019434147762	0.857142857142857	-0.811754063090946	-0.86248869203413	-0.786386748619354	0	0	0	0.742528282386221	-0.887856006505722	-0.833333333333333	0	0.761904761904762	-0.853912563829967	-0.902707567477393	-0.86248869203413	0	0	0	0	0	-0.887856006505722	0	0	0	-0.913223320977314	-0.730552019767088	-0.710284805204577	-0.780720058358827	0	-0.761019434147762	-0.707527552887687	-0.80511756018254	0	-0.837121377562538	-0.735652119676169	0	0	-0.837121377562538	0	-0.86248869203413	0	0	0.7319250547114	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FUNasv92	0.742528282386221	0.742528282386221	0	0	0	0	-0.734939759036145	0.862290908577547	0	0	0	0	0	0	-0.838338383339281	0	0.742528282386221	0.859041213929178	0.802409595481884	0.897590361445783	0.766480807624486	0.778457070243618	0	0	0	0	0.736321040510724	0	0	0	0.778457070243618	0	0.802409595481884	0.934148484292342	0	0.790433332862751	0.816629506704908	0	0	0.816629506704908	0.922172221673209	0.730552019767088	0.850314645958414	0	0.740963855421687	0	0	0	0.918708195043021	0.742528282386221	0	0.838338383339281	0	0.867668850873964	0.867668850873964	0.981761387347632	0.867668850873964	0.765590162535851	0.918708195043021	0.859041213929178	0.918708195043021	0.816629506704908	0.918708195043021	0.816629506704908	0.765590162535851	0.765590162535851	0.918708195043021	-0.850314645958414	0.893188522958493	0	-0.754504545005353	0.711777005827033	0.867668850873964	0	0.765590162535851	0.842149178789436	-0.766480807624486	0.816629506704908	0.957217352663941	0	0	0.765590162535851	0	0.918708195043021	0.867668850873964	0.816629506704908	-0.807228915662651	0.8506730149201	0.867668850873964	-0.867469879518072	0.867668850873964	0.754504545005353	0	0	0.785409109878106	0	0.867668850873964	0.878114079917523	0	0	0	0.8506730149201	0.867668850873964	0.826362120720149	0	0	0.714550818366794	0.807228915662651	0.918708195043021	0.711777005827033	0	0.944227867127549	0.834497179245487	0.736321040510724	0.8506730149201	0.816629506704908	0.765590162535851	0	0	0.816629506704908	0	0.867668850873964	0	0	0	0	0	0.8506730149201	0	0	0	0.795790884925255	0	0	0	0	0	0	0
