	FUNasv2	FUNasv5	FUNasv6	FUNasv7	FUNasv9	FUNasv10	FUNasv11	FUNasv12	FUNasv13	FUNasv14	FUNasv16	FUNasv17	FUNasv18	FUNasv20	FUNasv24	FUNasv27	FUNasv29	FUNasv30	FUNasv32	FUNasv33	FUNasv34	FUNasv35	FUNasv36	FUNasv38	FUNasv40	FUNasv41	FUNasv43	FUNasv51	FUNasv52	FUNasv53	FUNasv58	FUNasv62	FUNasv63	FUNasv66	FUNasv67	FUNasv68	FUNasv73	FUNasv75	FUNasv76	FUNasv86	FUNasv89	FUNasv92	FUNasv98	FUNasv101	FUNasv102	FUNasv103	FUNasv112	FUNasv119	FUNasv132	FUNasv139	FUNasv140	FUNasv143	FUNasv146	FUNasv155	FUNasv156	FUNasv158	FUNasv163	FUNasv166	FUNasv169	FUNasv182	FUNasv186	FUNasv192	FUNasv203	FUNasv204	FUNasv207	FUNasv211	FUNasv214	FUNasv224	FUNasv229	FUNasv249	FUNasv254	FUNasv257	FUNasv269	FUNasv276	FUNasv277	FUNasv291	FUNasv296	FUNasv301	FUNasv309	FUNasv310	FUNasv313	FUNasv317	FUNasv325	FUNasv329	FUNasv330	FUNasv334	FUNasv340	FUNasv361	FUNasv364	FUNasv370	FUNasv378	FUNasv379	FUNasv394	FUNasv403	FUNasv406	FUNasv418	FUNasv419	FUNasv427	FUNasv477	FUNasv485	FUNasv501	FUNasv514	FUNasv515	FUNasv544	FUNasv568
FUNasv146	0.874267171196679	0.802409595481884	0	0	0	0	0	0	0.957217352663941	0.754504545005353	0	0	0	0	-0.718575757147955	0	0	0	0.802409595481884	0.90812928329656	0.922172221673209	0.801204819277108	0.790433332862751	0.778457070243618	0	-0.730552019767088	0	0	-0.754504545005353	0	0	0	0.826362120720149	-0.785409109878106	0	0.898219696434944	0	-0.97007727214974	0	0.730552019767088	-0.802409595481884	0	0	0	0	0	0.711777005827033	0	-0.874267171196679	0	0	0	0	0	0	0	0	0	0.809953144561796	0	0	-0.819277108433735	0	0	0	0	0	0	0	0	0.862290908577547	0	0.765060240963855	0.736321040510724	0	0	0	-0.816629506704908	0	0	0	0	0	0	0.783132530120482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FUNasv155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.755928946018454	0.755928946018454	1	0	0	1	0	0	0	0	0	0	0	0.755928946018454	1	1	0	0	0	0	1	0	0.755928946018454	0	0	0	1
FUNasv156	0	-0.738095238095238	-0.714285714285714	0	0	0	0.742528282386221	0	0	0	0	0	0	0	0	0.714285714285714	0.976190476190476	0	-0.738095238095238	-0.756322556535113	-0.714285714285714	-0.754504545005353	0	-0.761904761904762	-0.761904761904762	0	0	0.785714285714286	0	0	0	0	0	0	0	-0.833333333333333	0	0	0	-0.857142857142857	0	-0.766480807624486	-0.785714285714286	0	0	0.761904761904762	-0.780720058358827	0	0.761904761904762	0	0	0.710284805204577	0	0	0	0	0.742528282386221	0	-0.756322556535113	0	0.80511756018254	0	0.718575757147955	0	0	0	0.902707567477393	0	0.7319250547114	0	-0.857142857142857	0	-0.742528282386221	0	0.904761904761905	0	0.837121377562538	0.786386748619354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FUNasv158	0	0	0	0	0	0	0	-0.707527552887687	0	0	0	0	0	0	0	0	0.707527552887687	0	0	0	0	0	0	0	0	0	0	0	0	-0.707527552887687	-0.780720058358827	0	-0.756322556535113	0	0	0	0	0	0	0	0	-0.871313231271023	-0.707527552887687	0	-0.80511756018254	0	-0.8	-0.944945335322096	0	-0.95150257112482	0	0	0	0	0	0	0	0	-0.8	0	0	0	0	0	0.711777005827033	0	0.725	0	0.725	0	-0.756322556535113	0	0	0	0	0	0.753819105119553	0	0	0	0	0	0	0	0	-0.93267331798025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FUNasv163	0	-0.730552019767088	-0.946124746911475	-0.778457070243618	0	0	0.72289156626506	0	0	-0.778457070243618	0	0	0	0	0.802409595481884	0	0.802409595481884	0	-0.730552019767088	0	0	-0.710843373493976	0	-0.838338383339281	-0.97007727214974	0	-0.778457070243618	0	0.778457070243618	0	0	-0.790433332862751	0	0	0	0	0	0	0	-0.826362120720149	0	-0.734939759036145	-0.97007727214974	0	-0.754504545005353	0.778457070243618	-0.785409109878106	0	0.754504545005353	0	0	0.842149178789436	0	0	0.742528282386221	0	0	0	-0.748593057852569	0.754504545005353	0.859041213929178	0	0.807228915662651	0.736988602787921	0.801204819277108	0	0.736321040510724	0.778457070243618	0.957217352663941	0	0	0	0	0	0.790433332862751	0	0.816629506704908	0.816629506704908	0.768349819927832	0	0	0	0	0	0	0	0.720930736387926	0.720930736387926	0	0	0	0	0	0	0	0.736988602787921	0	0	0	0	0	0.736988602787921	0	0	0
FUNasv166	0	0	0	0	0	0	0	0	0	0	0	-0.754504545005353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.724049023168879	0	0.771084337349398	0	0	0	0	0	0	0	0	0	0	0	0	0.795790884925255	0	0	0	0	0	0	0	0	0	0	0	0	0.795790884925255	0.93267331798025	0	0	0	0	0	0	0	0	0	0	0	0	0	0.795790884925255	0
FUNasv169	0.853912563829967	0.853912563829967	0	0	0	0	-0.77313709253626	0.853912563829967	0.775	0.80511756018254	0	0	0	0	-0.7319250547114	0	-0.80511756018254	0	0.853912563829967	0.925	0.902707567477393	0.957217352663941	0.707527552887687	0.853912563829967	0.80511756018254	0	0	-0.707527552887687	-0.7319250547114	0	0	0.80511756018254	0.975900072948533	0	0	0.853912563829967	0	-0.756322556535113	0	0.87831006565368	-0.756322556535113	0.957217352663941	0.7319250547114	0	0.853912563829967	0	0.975	0.785409109878106	-0.95150257112482	0.853912563829967	-0.707527552887687	-0.753819105119553	0.809953144561796	0	-0.756322556535113	-0.8	-0.748593057852569	0	0	0	0	-0.822225161903642	0	0	-0.871313231271023	0	-0.75	-0.7319250547114	-0.8	0	0.853912563829967	0	0.785409109878106	0	0	0	-0.805806629610556	-0.85779415410156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FUNasv182	-0.785714285714286	-0.880952380952381	-0.738095238095238	0	0	0	0.97007727214974	-0.785714285714286	0	-0.904761904761905	0	0	0	0	0.928571428571429	0	0	-0.904761904761905	-0.880952380952381	-0.80511756018254	-0.761904761904762	-0.778457070243618	-0.714285714285714	0	-0.714285714285714	0	0	0.928571428571429	0.880952380952381	0	0	-0.904761904761905	0	0	0.87831006565368	0	0	0	0	0	0	0	-0.761904761904762	-0.904761904761905	0	0.785714285714286	0	0	0	0	0	0.86248869203413	0	0	0	0	0.754504545005353	0	0	0	0.853912563829967	0.730552019767088	0	0	0	0	0.756322556535113	0.952380952380952	0.829515062006253	0	0	0.761904761904762	-0.862290908577547	0	0.785714285714286	0.791039852105472	0.887856006505722	0.735652119676169	0	0	0	0	0	0	0	0	0.786386748619354	0.786386748619354	0.791039852105472	0	0	0	0	0	0.780720058358827	0	0	0.707527552887687	0	0	0	0	0	0.791039852105472	0
FUNasv186	0	0	-0.87831006565368	0	0	0	0.809953144561796	-0.756322556535113	0	0	0	0	0	0	0.756322556535113	0	0.80511756018254	-0.853912563829967	0	0	0	0	0	0	-0.780720058358827	0	0	0.853912563829967	0.7319250547114	0	0	-0.829515062006253	0	0	0.725	0	0	0	0	0	0	-0.724049023168879	-0.902707567477393	-0.756322556535113	-0.756322556535113	0.902707567477393	0	0	0	0	0	0.935775440838066	0	0	0.80511756018254	0	0.859041213929178	0.724049023168879	0	0.853912563829967	0	0	0.957217352663941	0	0.736321040510724	0	0.925	0.80511756018254	0.875	0	-0.707527552887687	0	-0.797681127219951	0	0.95150257112482	0.894427190999916	0.935775440838066	0.727825342874051	0	0	0	0	0	0	0	0	0	0	0.894427190999916	0	0	0	0	0	0	0	0.810574641843674	0	0	0.810574641843674	0	0	0.810574641843674	0.894427190999916	0
FUNasv192	-0.778457070243618	-0.826362120720149	0	0	0	0	0.831325301204819	-0.766480807624486	-0.895857265954714	-0.730552019767088	0	0	0	-0.790433332862751	0	0	0	0	-0.826362120720149	-0.944945335322096	-0.874267171196679	-0.891566265060241	-0.778457070243618	0	0	0	0	0.802409595481884	0	0	0	-0.718575757147955	-0.778457070243618	0	0	0	0	0.826362120720149	0	0	0.730552019767088	-0.807228915662651	0	-0.730552019767088	0	0	-0.785409109878106	0	0	0	0	0	-0.819277108433735	0	0	0	0	0	-0.822225161903642	0.730552019767088	0	0	0	0	0	0	0.736321040510724	0	0	-0.77313709253626	-0.730552019767088	0	-0.91566265060241	0	0	0	0.752830326493587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FUNasv203	0	0	-0.826362120720149	0	0	0	0	0	0	0	0	0	0	0	0	0	0.754504545005353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.718575757147955	0	0	0	0	0	0	0	0	0	0	-0.874267171196679	0	0	0.826362120720149	0	0	0	0	0	0.8549090148317	0	0	0.718575757147955	0	0.807228915662651	0.771084337349398	0	0	0.957217352663941	0	0	0	0	0	0.883585248612869	0	0.809953144561796	0	0	0	0	0	0.910195959054077	0.878114079917523	0.8549090148317	0	0	0	0	0	0	0	0	0	0	0	0.878114079917523	0	0	0	0	0	0	0	0.795790884925255	0	0	0.795790884925255	0	0	0.795790884925255	0.878114079917523	0
FUNasv204	0	0	-0.732588631506546	-0.732588631506546	0	0	0	0	0	-0.763762615825973	0	0	0	0	0.732588631506546	0	0	0	0	0	0	0	0	0	-0.763762615825973	0	-0.732588631506546	0	0.732588631506546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.736988602787921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.959183673469388	0	0	0	0	0	0	0	0.780519860137072	0.780519860137072	0	0	0	0	0	0	0.750679963874929	1	0	0.750679963874929	0	0	0	1	0	0	0
FUNasv207	-0.838338383339281	0	-0.826362120720149	0	0	0	0	-0.946124746911475	0	-0.742528282386221	0	0	0	0	0.730552019767088	0	0	-0.766480807624486	0	-0.785409109878106	-0.790433332862751	-0.771084337349398	0	-0.850314645958414	-0.790433332862751	0	0	0	0.802409595481884	0	0	-0.850314645958414	-0.922172221673209	0	0	-0.790433332862751	0	0	0	-0.802409595481884	0.838338383339281	-0.867469879518072	-0.754504545005353	-0.718575757147955	-0.934148484292342	0.754504545005353	-0.871313231271023	0	0.838338383339281	0	0	0.893188522958493	0	0	0	0.711777005827033	0.801204819277108	0	-0.871313231271023	0	0.736321040510724	0	0	0	0	0	0.711777005827033	0	0.809953144561796	0	-0.766480807624486	0	-0.746987951807229	0	0	0	0.765590162535851	0.867668850873964	0	0.736988602787921	0	0	0	0	0	0	0	0	0	0	0	0.736988602787921	0	0	0	0	0.795790884925255	0	0	0.795790884925255	0.736988602787921	0	0.795790884925255	0	0
FUNasv211	0	0	0	0	0.902707567477393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.7319250547114	0	0	0	0	0	0	0	0	0	0	0.875	0	-0.95150257112482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FUNasv214	0	0	-0.756322556535113	0	0	0	0.785409109878106	-0.756322556535113	0	0	0	-0.707527552887687	0	0	0	0	0.902707567477393	-0.780720058358827	0	-0.75	0	-0.724049023168879	-0.7319250547114	0	-0.707527552887687	0	0	0.853912563829967	0	0	0	-0.756322556535113	-0.707527552887687	0	0	-0.756322556535113	0	0	0	-0.756322556535113	0	-0.846769196587333	-0.80511756018254	0	-0.756322556535113	0.829515062006253	-0.8	-0.724049023168879	0	0	0	0.85779415410156	0	0	0.902707567477393	0.725	0.736321040510724	0	-0.75	0.756322556535113	0.925	0.736321040510724	0.883585248612869	0	0.711777005827033	0	0	0.707527552887687	0.775	0	-0.829515062006253	0	-0.871313231271023	0	0.95150257112482	0.810574641843674	0.935775440838066	0.727825342874051	0	0	0	0.740822223996802	0.766815986242304	0	0	0	0	0	0.810574641843674	0	0	0	0	0	0	0	0.810574641843674	0	0	0.810574641843674	0	0	0.810574641843674	0.810574641843674	0
FUNasv224	-0.785714285714286	-0.880952380952381	0	0	0	0	0.946124746911475	-0.785714285714286	0	-0.904761904761905	0	0	0	0	0.976190476190476	0	0	-0.904761904761905	-0.880952380952381	-0.80511756018254	-0.761904761904762	-0.778457070243618	-0.785714285714286	0	-0.714285714285714	0	0	0.928571428571429	0.928571428571429	0	0	-0.904761904761905	0	0	0.780720058358827	0	0	0	0	0	0	0	-0.80952380952381	-0.880952380952381	-0.785714285714286	0.833333333333333	0	0	0.714285714285714	0	0	0.86248869203413	0	0	0	0	0.778457070243618	0	-0.7319250547114	0.952380952380952	0.80511756018254	0	0	0	0	0	0.707527552887687	0	0.87831006565368	0	-0.714285714285714	0	-0.814385858101016	0	0.785714285714286	0.791039852105472	0.887856006505722	0.735652119676169	0	0	0	0	0	0	0	0	0.849805034798334	0.849805034798334	0.791039852105472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.791039852105472	0
FUNasv229	0	-0.780720058358827	-0.853912563829967	0	0	0	0.834497179245487	-0.780720058358827	0	-0.80511756018254	0	0	0	0	0.853912563829967	0	0.780720058358827	-0.756322556535113	-0.780720058358827	0	0	-0.77313709253626	0	-0.780720058358827	-0.902707567477393	0	0	0.780720058358827	0.80511756018254	0	0	-0.902707567477393	-0.7319250547114	0	0	0	0	0	0	-0.756322556535113	0	-0.785409109878106	-0.975900072948533	-0.756322556535113	-0.829515062006253	0.80511756018254	-0.8	0	0.756322556535113	0	0	0.883787916347062	0	0	0.7319250547114	0.725	0.957217352663941	0	-0.8	0.829515062006253	0.875	0	0.809953144561796	0	0.809953144561796	0	0.775	0.87831006565368	0	0	-0.707527552887687	0	0	0	0.829515062006253	0.810574641843674	0.909781678592564	0.753819105119553	0	0	0	0	0	0	0	0	0.740822223996802	0.740822223996802	0.810574641843674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.810574641843674	0
FUNasv249	0	0	0	0	0	0	0	0	0.75	0	0	0	0	0.95150257112482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.756322556535113	0	0	0	0	0	0	0	0	0	0	-0.77313709253626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FUNasv254	0.738095238095238	0	0	0	0	0	0	0.761904761904762	0.780720058358827	0	0	0	0	0	0	0	-0.833333333333333	0.761904761904762	0	0.829515062006253	0.785714285714286	0.754504545005353	0.857142857142857	0.857142857142857	0	0	0	-0.785714285714286	-0.714285714285714	0	0	0	0.857142857142857	-0.87831006565368	0	0.976190476190476	0	-0.738095238095238	0	0.857142857142857	0	0.826362120720149	0.714285714285714	0	0.880952380952381	-0.833333333333333	0.80511756018254	0.802409595481884	-0.880952380952381	0.80952380952381	0	-0.786386748619354	0.862290908577547	0	-0.857142857142857	-0.756322556535113	0	0	0.853912563829967	0	-0.707527552887687	-0.730552019767088	0	0	-0.766480807624486	0	-0.829515062006253	-0.714285714285714	-0.707527552887687	0	0	0	0.802409595481884	0	-0.80952380952381	0	-0.811754063090946	-0.811754063090946	0	0	0	-0.786386748619354	-0.761019434147762	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.736485379546474	0	0	-0.736485379546474	0	0	-0.736485379546474	0	0
FUNasv257	0	0	0	0	0	-0.738095238095238	0.742528282386221	-0.761904761904762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.857142857142857	0	0	0.95150257112482	0	0	0	0	0	0	0	0	-0.904761904761905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.761904761904762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FUNasv269	0.790433332862751	0.790433332862751	0	0	0	0	-0.891566265060241	0.886243433815812	0.760865075194415	0.754504545005353	0	0.826362120720149	0	0	-0.754504545005353	0	0	0.898219696434944	0.790433332862751	0.90812928329656	0.826362120720149	0.813253012048193	0.898219696434944	0	0	0	0	-0.934148484292342	-0.754504545005353	0	0	0.850314645958414	0.766480807624486	-0.797681127219951	-0.785409109878106	0.742528282386221	0	0	0	0	-0.766480807624486	0.807228915662651	0	0.874267171196679	0.790433332862751	-0.778457070243618	0.760865075194415	0	0	0	0	-0.8549090148317	0.765060240963855	0	-0.742528282386221	0	0	0	0.785409109878106	-0.862290908577547	-0.797681127219951	-0.91566265060241	0	0	-0.746987951807229	0	-0.871313231271023	-0.814385858101016	0	0	0.802409595481884	0	0	0	-0.790433332862751	-0.782070352426544	-0.893188522958493	-0.740070490451322	0	0	0	-0.803869670662643	-0.803869670662643	0	0	0	0	0	-0.782070352426544	0	0	0	0	0	0	0	-0.823231949922678	0	0	-0.823231949922678	0	0	-0.823231949922678	-0.782070352426544	0
FUNasv276	0	0	0	0	0.7319250547114	0	0	0	0.825	0	0	0	0	0	0	-0.95150257112482	0	0	0	0	0	0	0	0	0	-0.780720058358827	0	0	0	0	0	0	0	0	0	0	0.75	-0.80511756018254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.736321040510724	0	0	0	0	0	0	0	0	0	0	0	0	0.725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.785409109878106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FUNasv277	0	0	-0.761904761904762	0	0	0	0.790433332862751	0	0	0	0	0	0	0	0.714285714285714	0	0.880952380952381	-0.80952380952381	0	0	0	0	-0.714285714285714	0	-0.714285714285714	0	0	0.880952380952381	0	0	0	-0.738095238095238	0	0.707527552887687	0	-0.738095238095238	0	0	0	-0.714285714285714	0	-0.718575757147955	-0.880952380952381	0	-0.738095238095238	0.904761904761905	0	0	0	0	0	0.86248869203413	0	0	0.904761904761905	0	0.790433332862751	0	0	0.785714285714286	0.95150257112482	0	0.910195959054077	0	0	0	0.95150257112482	0.785714285714286	0.829515062006253	0	-0.80952380952381	0	-0.790433332862751	0	0	0.84559432466447	0.938590635448906	0	0	0	0	0.735652119676169	0.786386748619354	0	0	0	0	0	0.84559432466447	0.7319250547114	0	0	0	0	0	0	0.763762615825973	0	0	0.763762615825973	0	0	0.763762615825973	0.84559432466447	0
FUNasv291	0	0	0	0	0	0	0.768349819927832	-0.791039852105472	0	0	0	-0.791039852105472	0	0	0	0	0	-0.84559432466447	0	0	0	0	-0.763762615825973	0	0	0	0	0.84559432466447	0	-0.791039852105472	-0.763762615825973	-0.87287156094397	0	0	0.810574641843674	0	0	0	0	0	0	0	-0.791039852105472	-0.87287156094397	-0.791039852105472	0.84559432466447	0	0	0	0	0	0.900919200264599	0	0	0	0	0	0.795790884925255	0	0.791039852105472	0.894427190999916	0	0.878114079917523	0	0	0	0.810574641843674	0.791039852105472	0.810574641843674	0	0	0	-0.782070352426544	0	0.84559432466447	0	0.900919200264599	0	0	0.75	0	0.813733471206735	0.84279538089269	0	0	0	0	0	1	0	0	0.75	0	0	0	0	0.90625	0	0	0.90625	0.75	0	0.90625	1	0
FUNasv296	0	-0.786386748619354	-0.761019434147762	0	0	0	0.918708195043021	-0.837121377562538	0	-0.761019434147762	0	-0.722968462440373	0	0	0.811754063090946	0	0.837121377562538	-0.86248869203413	-0.786386748619354	-0.805806629610556	-0.710284805204577	-0.803869670662643	-0.79907040585515	0	-0.761019434147762	0	0	0.938590635448906	0.761019434147762	0	0	-0.913223320977314	-0.735652119676169	0	0.779812867365055	-0.735652119676169	0	0	0	-0.710284805204577	0	-0.842149178789436	-0.887856006505722	-0.849805034798334	-0.837121377562538	0.86248869203413	-0.805806629610556	0	0.710284805204577	0	0	0.918918918918919	0	0	0.837121377562538	0.753819105119553	0.816629506704908	0	-0.805806629610556	0.887856006505722	0.935775440838066	0.752830326493587	0.8549090148317	0	0.765590162535851	0	0.935775440838066	0.887856006505722	0.909781678592564	0	-0.811754063090946	0	-0.893188522958493	0	0.938590635448906	0.900919200264599	0	0.72972972972973	0	0	0	0.75	0.804054054054054	0	0	0	0	0	0.900919200264599	0	0	0	0	0	0	0	0.813733471206735	0	0	0.813733471206735	0	0	0.813733471206735	0.900919200264599	0
FUNasv301	-0.938590635448906	-0.837121377562538	-0.86248869203413	0	0	0	0.714550818366794	-0.786386748619354	0	-0.86248869203413	0	0	0	0	0.811754063090946	0	0.786386748619354	-0.761019434147762	-0.837121377562538	-0.85779415410156	-0.913223320977314	-0.829389342747172	0	-0.938590635448906	-0.86248869203413	0	0	0	0.86248869203413	0	0	-0.710284805204577	-0.887856006505722	0	0	-0.887856006505722	0	0.735652119676169	0	-0.913223320977314	0.849805034798334	-0.791109834620379	-0.735652119676169	0	-0.786386748619354	0.761019434147762	-0.85779415410156	0	0.913223320977314	0	0	0.810810810810811	-0.816629506704908	0	0.786386748619354	0	0.816629506704908	0	-0.85779415410156	0.735652119676169	0.727825342874051	0	0	0	0.867668850873964	0	0.727825342874051	0.735652119676169	0.753819105119553	0	-0.811754063090946	0	-0.740070490451322	0	0	0	0.72972972972973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FUNasv309	0	0	-0.763762615825973	-0.763762615825973	0	0	0	0	0	-0.732588631506546	0	0	0	0	0.763762615825973	0	0	0	0	0	0	0	0	0	-0.732588631506546	0	-0.763762615825973	0	0.763762615825973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.755928946018454	0	0	0.768349819927832	0	0	0	0	0	0	0.959183673469388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.755928946018454	0	0	0.755928946018454	0	0	0.813733471206735	0.813733471206735	0	0	0	0	0.755928946018454	0.755928946018454	0.782623792124926	0.959183673469388	0	0.782623792124926	0.755928946018454	0	0	0.959183673469388	0	0	0.755928946018454
FUNasv310	0	0	0	0	0	0	0	-0.732588631506546	0	0	0	0	0	0	0	0	0	-0.763762615825973	0	0	0	0	0	0	0	0	0	0	0	-0.732588631506546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.732588631506546	0.763762615825973	0	0	0	0	0	0.813733471206735	0	0.755928946018454	0	0	0	0	0	0	0	0	0	0	0.736988602787921	0	0	0	0	0	0	0	0	0	0	0.75	0	0	0	0	0.755928946018454	0	0	0.755928946018454	0	0	0	0	0.75	0	0	1	0.755928946018454	0.755928946018454	0	0	0.839285714285714	0	0.755928946018454	0.839285714285714	1	0	0.839285714285714	0.75	0.755928946018454
FUNasv313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.755928946018454	0.755928946018454	0	0	0	1	0	0	0	0	0	0	0	0.755928946018454	1	1	0	0	0	0	1	0	0.755928946018454	0	0	0	1
FUNasv317	0	0	0	0	0	0	0	-0.722968462440373	0	0	0	-0.913223320977314	0	0	0	0	0	-0.79907040585515	0	0	0	0	-0.938590635448906	0	0	0	0	0.79907040585515	0	-0.849805034798334	-0.875172349269926	0	0	0.935775440838066	0	0	0	0	0	0	0	0	0	-0.710284805204577	-0.786386748619354	0.79907040585515	0	0	0	0	0	0.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.740822223996802	0	0	0	-0.786386748619354	0	-0.803869670662643	0	0.735652119676169	0.813733471206735	0.75	0	0	0	0	0	0.972972972972973	0	0	0	0	0	0.813733471206735	0	0	0	0	0	0	0	0.900919200264599	0	0	0.900919200264599	0	0	0.900919200264599	0.813733471206735	0
FUNasv325	0	0	0	0	0	0	0	0	0	0	0	-0.938590635448906	0	0	0	0	0	-0.773703091383558	0	0	0	0	-0.913223320977314	0	0	0	0	0.849805034798334	0	-0.79907040585515	-0.849805034798334	0	0	0.909781678592564	0	0	0	0	0	0	0	0	0	-0.735652119676169	-0.735652119676169	0.773703091383558	0	0	0	0	0	0.722972972972973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.766815986242304	0	0	0	-0.761019434147762	0	-0.803869670662643	0	0.786386748619354	0.84279538089269	0.804054054054054	0	0	0	0	0.972972972972973	0	0	0	0	0	0	0.84279538089269	0	0	0	0	0	0	0	0.84279538089269	0	0	0.84279538089269	0	0	0.84279538089269	0.84279538089269	0
FUNasv329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.755928946018454	0.755928946018454	1	0	0	0	0	0	0	0	0	0	0	0.755928946018454	1	1	0	0	0	0	1	0	0.755928946018454	0	0	0	1
FUNasv330	0	0	0	0	0	0	0	0	0.785409109878106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.97007727214974	0	0	0	0	0	0	0	0	0	0	0	-0.850314645958414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.783132530120482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.785409109878106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FUNasv334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.718575757147955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.897590361445783	0	0.910195959054077	0	0	0	0	0	-0.93267331798025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FUNasv340	0	-0.735652119676169	0	0	0	0	0.740070490451322	0	0	-0.786386748619354	0	0	0	0	0.875172349269926	0	0	0	-0.735652119676169	0	0	0	0	0	0	0	0	0	0.786386748619354	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.722968462440373	0	0	0	0	0	0	0	0	0	0	0	0	0	0.720930736387926	0	0	0.786386748619354	0	0	0	0.780519860137072	0	0	0	0.849805034798334	0.740822223996802	0	0	0	0	0	0	0	0	0	0.813733471206735	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0.766815986242304	0.780519860137072	0	0	0	0	0	0.780519860137072	0	0	0
